wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db21,1,smooth,1.2172333368283822e-26,316.77851906920955,6746337.585663962,0.5524193548387096,61.563701162394665,207,smoothed,7.792371149842497e-14,-2.0344161910657037e-10,6.356489579046099,50927.24829084287,0.9892979862441466,0.00011826130089415471,1.0,434.59999999999997,,,,[],[],12,406.7166666666667,18.199999999999932,761.3999999999996,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999932, 545.4000000000001, 235.79999999999995, 476.1999999999998, 433.80000000000024, 761.3999999999996, 522.8, 566.2, 243.60000000000025, 233.80000000000007, 658.3999999999999, 184.99999999999994]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999999,761.3999999999996,-761.3999999999996,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,3.410605131648481e-13,130.29927536231884,1477.000000000001,130.29927536231887,,0.0,130.29927536231884,,,13.59999999999993,0.0,23.5,3.410605131648481e-13,3.410605131648481e-13,,5.684341886080802e-14,1.239955306528427e-13,3.226924197194349e-26,0.9702463225421695,0.09138472179927344,0.05489367455199915,0.4499620898814434,0.13139724943183015,0.32591133865950334,0.9999999998570456,0.9999999998570456,0.999999999857049,,9.889445523558741e-14,0.9999999997281337,2.0151372182842146e-13,,,,,1.0,,1.5099410946249636e-13,0.0,0.0,6.604999882208103e-13,6.604999882208103e-13,0.0,1.8977734013337497,0.850646975333988,485,0.8878307274262845,0.44292899871473534,448,0,0.3804222384257537,0.688529546801141,481,0,0.24255486545812,0.3989359020100519,444,21.486429825977762,0.9774775368700442,464.5,463.75452008435394,0.7452901311184603,209,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,157.5
coif17,1,periodic,2.889973633850389e-26,313.0233186438891,9237203.345989207,0.5292207792207793,103.30964655812127,207,smoothed,1.2130286040261952e-13,-2.1428652186017438e-10,6.9668622857674265,29738.51864770396,0.9768156334292031,0.0001182613008941546,1.0,434.60000000000014,,,,[],[],12,406.71666666666675,18.20000000000016,761.4000000000004,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.80000000000007, 476.1999999999999, 433.80000000000035, 761.4000000000004, 522.8, 566.2000000000003, 243.60000000000048, 233.7999999999999, 658.3999999999999, 185.00000000000017]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999999,761.4000000000004,-761.4000000000004,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,4.547473508864641e-13,130.2992753623189,1477.0,130.29927536231895,,0.0,130.2992753623189,,,13.600000000000158,0.0,23.5,4.547473508864641e-13,4.547473508864641e-13,,1.1368683772161603e-13,2.244357850315176e-13,8.545511539008509e-26,0.9559088742612095,0.9903152871185809,0.9416850508608673,0.12127594627594616,0.0035765259068662736,0.3259113386609347,0.9999999998570489,0.9999999998570489,0.9999999998570541,,1.9778891047117482e-13,0.9999999997281291,2.686849624378953e-13,,,,,1.0,,1.5099410946249636e-13,0.0,0.0,8.806666509610804e-13,8.806666509610804e-13,0.0,1.8977734013343515,0.8506469753342577,450,1.589486482419642,0.7929773484745644,32,0,0.38042223842589973,0.6885295468014053,458,0,0.43039452634624215,0.7078803728131077,43,240.53049009775594,0.7478716036711154,245.75,67.89852437087701,0.7451360114791636,210,coif,521.0196078431372,632.0,313.2282560729104,153,0.9493676122709169,1.0,0.035442671410358145,7,159.25
db26,1,antireflect,1.5930325716633567e-26,315.6100108933821,7898411.479534298,0.5387596899224806,110.00674957659555,207,smoothed,8.813132724947142e-14,-2.1512605030693544e-10,6.681184611611792,139452.67604457279,0.9951652661501608,0.00011826130089415474,1.0,434.6000000000001,,,,[],[],12,406.7166666666667,18.20000000000033,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000033, 545.4, 235.80000000000018, 476.20000000000016, 433.8000000000003, 761.3999999999999, 522.7999999999997, 566.2000000000002, 243.60000000000008, 233.79999999999995, 658.3999999999999, 184.9999999999999]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 205, 118, 143, 157, 164, 205, 205]",42883024.56,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231884,1477.000000000001,130.2992753623189,,0.0,130.29927536231884,,,13.600000000000328,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.4763028487310673e-13,4.4218024798632613e-26,0.9657849293702256,0.5695815447674898,0.4650519457152715,0.2564268203803075,0.6654256889094508,0.3259113386620082,0.9999999998570456,0.9999999998570456,0.9999999998570507,,9.889445523558741e-14,0.9999999997281337,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.8977734013342582,0.850646975334216,452,1.4655287065794635,0.7311361755575632,54,0,0.38042223842586015,0.6885295468013337,459,0,0.4174672755918419,0.6866186082615027,48,233.5685124326479,0.7551692741796143,253.25,91.44343131043222,0.7448540291233501,211,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,159.0
db10,1,periodic,6.058532734195129e-27,319.80858286235707,7054825.278164451,0.5353982300884956,103.7184605187032,207,smoothed,5.424538971526007e-14,-2.0778176956781664e-10,6.4655032009852444,33703.590014145884,0.9813924134714428,0.00011826130089415457,1.0,434.6,,,,[],[],12,406.71666666666675,18.200000000000045,761.4,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000045, 545.4, 235.80000000000007, 476.19999999999993, 433.8000000000002, 761.4, 522.8000000000002, 566.2, 243.59999999999997, 233.80000000000007, 658.4000000000003, 185.0000000000001]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.4,-761.4,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,37.0,11.0,0.0,37.0,,0.0,130.2992753623189,1477.0,130.2992753623189,,0.0,130.2992753623189,,,13.600000000000044,0.0,23.5,0.0,0.0,,0.0,6.917064996157501e-14,1.2830012391159553e-26,0.9818151811919857,0.2519352767604447,0.16472063904129974,0.2088003933136678,0.027495765022309698,0.325911338660219,0.9999999998570489,0.9999999998570489,0.9999999998570507,,0.0,0.9999999997281291,0.0,,,,,1.0,,1.5099410946249636e-13,0.7297297297297298,0.0,0.0,0.0,0.0,1.9707463743065232,0.883355958765199,295,0.8919355299504755,0.44497683961029905,440,0,0.43254579054924136,0.7828684210734844,297,0,0.2335381793328253,0.38410593846451735,501,103.78302687177063,0.8912127600924836,383.25,362.79306329000156,0.744741600172028,212,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,159.75
coif17,1,antireflect,2.9248815387273966e-26,312.9711746363895,9401001.409441711,0.525974025974026,109.97857496574538,207,smoothed,1.2652680835423746e-13,-2.1885278034261578e-10,6.9730080656036275,194914.76722771768,0.9963845197501607,0.00011826130089415463,1.0,434.60000000000014,,,,[],[],12,406.71666666666687,18.200000000000216,761.4000000000004,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000216, 545.4000000000002, 235.80000000000018, 476.19999999999976, 433.80000000000035, 761.4000000000004, 522.8, 566.2000000000003, 243.60000000000042, 233.8, 658.4000000000001, 185.0]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.56,761.4000000000004,-761.4000000000004,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,4.547473508864641e-13,130.299275362319,1476.999999999999,130.29927536231898,,0.0,130.299275362319,,,13.600000000000215,0.0,23.5,4.547473508864641e-13,4.547473508864641e-13,,1.1368683772161603e-13,2.365313349529852e-13,8.656503509094145e-26,0.9557097871484027,0.9993665262740147,1.0,0.07527472527472476,1.0,0.3259113386612925,0.9999999998570558,0.9999999998570558,0.9999999998570558,,1.9778891047117482e-13,0.9999999997281246,2.686849624378953e-13,,,,,1.0,,1.5099410946249636e-13,0.0,0.0,8.806666509610804e-13,8.806666509610804e-13,0.0,1.8977734013344612,0.8506469753343069,449,2.00321902553601,0.9993839701393334,2,0,0.38042223842592604,0.688529546801453,456,0,0.5757644340996256,0.9469738049946498,4,259.5359641103072,0.7279497231548142,227.75,5.302085289033619,0.7446090334851639,213,coif,521.0196078431372,632.0,313.2282560729104,153,0.9493676122709169,1.0,0.035442671410358145,7,161.5
db34,1,antisymmetric,1.8445671593147846e-26,314.97331272767775,8531172.279937116,0.5364963503649635,109.40108454815362,207,smoothed,9.9004004136042e-14,-2.0782584542189413e-10,6.769571490773046,166631.30608768624,0.9958925511227272,0.00011826130089415466,1.0,434.6000000000001,,,,[],[],12,406.7166666666667,18.200000000000216,761.3999999999995,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000216, 545.4000000000002, 235.79999999999995, 476.2000000000001, 433.80000000000035, 761.3999999999995, 522.8, 566.1999999999998, 243.60000000000008, 233.7999999999999, 658.4000000000003, 184.99999999999966]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 205, 118, 143, 157, 164, 205, 205]",42883024.559999995,761.3999999999995,-761.3999999999995,0.0,,,,DWT,mdp.39015067403868,0.0,,0.0,23.5,11.0,0.0,37.0,,4.547473508864641e-13,130.29927536231884,1477.000000000001,130.2992753623189,,0.0,130.29927536231884,,,13.600000000000215,0.0,23.5,4.547473508864641e-13,4.547473508864641e-13,,5.684341886080802e-14,1.7280492429897826e-13,5.22157317725905e-26,0.96335399999564,0.6997539236702554,0.6903257561313925,0.2243589743589731,0.8293804051683837,0.3259113386612925,0.9999999998570456,0.9999999998570456,0.9999999998570507,,9.889445523558741e-14,0.9999999997281337,2.686849624378953e-13,,,,,1.0,,0.0,0.0,0.0,8.806666509610804e-13,8.806666509610804e-13,0.0,1.8977734013343333,0.8506469753342496,451,1.6945479917092026,0.8453913815504219,21,0,0.38042223842590706,0.6885295468014185,457,0,0.486739008474974,0.800551516551496,21,250.00466662311192,0.7379406010239917,237.5,40.143080397512534,0.7444944095266709,214,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,161.25
db13,1,periodic,7.944535527104568e-27,318.63157233458867,7147915.969002749,0.5301724137931034,98.36939915389476,207,smoothed,6.022557653872407e-14,-2.1070452049798427e-10,6.506029195830629,33072.653775241706,0.9812886331379206,0.00011826130089415466,1.0,434.6000000000001,,,,[],[],12,406.7166666666667,18.19999999999999,761.4,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.19999999999999, 545.4000000000002, 235.80000000000007, 476.1999999999999, 433.8000000000003, 761.4, 522.8, 566.2, 243.5999999999999, 233.7999999999999, 658.4000000000001, 185.00000000000017]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.4,-761.4,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,37.0,11.0,0.0,37.0,,0.0,130.29927536231884,1477.000000000001,130.2992753623189,,0.0,130.29927536231884,,,13.599999999999987,0.0,37.0,0.0,0.0,,5.684341886080802e-14,8.301719838296748e-14,1.8826681807716524e-26,0.9773213258296358,0.3116202119735149,0.1978625382013967,0.1347590627763032,0.023689650738296188,0.32591133865986116,0.9999999998570456,0.9999999998570456,0.9999999998570507,,9.889445523558741e-14,0.9999999997281337,0.0,,,,,1.0,,1.5099410946249636e-13,0.7297297297297298,0.7297297297297298,0.0,0.0,0.0,2.0437193472794384,0.9160649421964736,96,0.9045136559911019,0.45125192854423657,425,0,0.48466934267277484,0.8772072953459107,99,0,0.23503611278846145,0.3865696261466695,494,210.89412825712654,0.7789369724768066,278.5,160.67541877585055,0.7435041256514012,215,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,162.0
db37,1,periodic,1.9223038756870566e-26,314.7940370340223,8392189.20192341,0.5357142857142857,117.69059455430303,207,smoothed,1.0092624535355723e-13,-2.0586559124069506e-10,6.817842884360764,30356.56207033704,0.9762791418820875,0.00011826130089415478,1.0,434.6000000000002,,,,[],[],12,406.71666666666664,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.79999999999984, 476.19999999999965, 433.8000000000004, 761.3999999999999, 522.7999999999997, 566.1999999999999, 243.59999999999974, 233.8, 658.4000000000001, 184.9999999999999]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.29927536231878,,0.0,130.29927536231878,,,13.600000000000158,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,1.7725568928034777e-13,5.468742158856392e-26,0.9626695209546582,0.7708459476889001,0.6408453718415041,0.2132783882783874,0.007304864451993999,0.3259113386609347,0.9999999998570421,0.9999999998570421,0.9999999998570439,,2.966833657067622e-13,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.8977734013340335,0.8506469753341153,457,1.371680673430203,0.6843164225685558,80,0,0.3804222384257969,0.6885295468012192,464,0,0.37070629903080304,0.6097096898276654,90,216.85229227902263,0.77269151752723,272.75,143.08983077534435,0.7433950250109944,216,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,162.75
db37,1,smooth,1.9085407299904106e-26,314.8252431233449,6744886.333163056,0.5607142857142857,44.80568827307555,207,smoothed,9.55843026843463e-14,-2.0479669071704647e-10,6.357857262790927,57455.18194897959,0.9913094057678884,0.00011826130089415474,1.0,434.6000000000002,,,,[],[],12,406.7166666666665,18.200000000000045,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000045, 545.4000000000001, 235.79999999999984, 476.1999999999996, 433.8000000000004, 761.3999999999999, 522.7999999999997, 566.1999999999999, 243.59999999999985, 233.79999999999967, 658.4000000000001, 184.99999999999994]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231867,1477.0000000000027,130.29927536231875,,0.0,130.29927536231867,,,13.600000000000044,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,1.648869339191756e-13,5.424981335603646e-26,0.9627886665770053,0.09339898735927918,0.0543770035120943,0.5674877899877894,0.17077692048144338,0.325911338660219,0.9999999998570352,0.9999999998570352,0.9999999998570421,,2.966833657067622e-13,0.9999999997281427,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.8977734013338163,0.8506469753340179,468,0.9468670795696325,0.4723815863925984,355,0,0.380422238425745,0.6885295468011253,491,0,0.26411848113111097,0.4344021065442507,344,75.77378614446204,0.9205725512112557,414.5,404.15102845630213,0.7430430890228186,217,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,163.5
db37,1,zero,1.9085407299904106e-26,314.8252431233449,6744886.333163056,0.5607142857142857,44.80568827307555,207,smoothed,9.55843026843463e-14,-2.0479669071704647e-10,6.357857262790927,57455.18194897959,0.9913094057678884,0.00011826130089415474,1.0,434.6000000000002,,,,[],[],12,406.7166666666665,18.200000000000045,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000045, 545.4000000000001, 235.79999999999984, 476.1999999999996, 433.8000000000004, 761.3999999999999, 522.7999999999997, 566.1999999999999, 243.59999999999985, 233.79999999999967, 658.4000000000001, 184.99999999999994]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231867,1477.0000000000027,130.29927536231875,,0.0,130.29927536231867,,,13.600000000000044,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,1.648869339191756e-13,5.424981335603646e-26,0.9627886665770053,0.09339898735927918,0.0543770035120943,0.5674877899877894,0.17077692048144338,0.325911338660219,0.9999999998570352,0.9999999998570352,0.9999999998570421,,2.966833657067622e-13,0.9999999997281427,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.8977734013338163,0.8506469753340179,470,0.9468670795696325,0.4723815863925984,357,0,0.380422238425745,0.6885295468011253,490,0,0.26411848113111097,0.4344021065442507,343,75.71437556149206,0.920634826455459,415.0,404.6515405059553,0.7428121721375828,218,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,164.25
sym16,1,symmetric,3.3190031865262604e-20,252.42218075588136,7397752.858666527,0.5378151260504201,102.37949086339732,207,smoothed,1.477315060406504e-10,1.1677696365353003e-09,6.553041960604635,33176.50283931514,0.9798498129345135,0.0001182613008945942,0.9999999999999997,434.6000000000545,,,,[],[],12,406.71666666614556,18.199999999863792,761.3999999994903,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999863792, 545.3999999995044, 235.7999999995656, 476.19999999949687, 433.79999999923814, 761.3999999994903, 522.7999999992351, 566.1999999991644, 243.599999999513, 233.79999999938036, 658.3999999995582, 184.9999999997375]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999056,761.3999999997333,-761.3999999997333,0.0,,,,DWT,mdp.39015067403868,9.432435035705566e-06,,0.0,23.5,11.0,0.0,37.0,,2.667093212949112e-10,130.2992753617977,1477.0000000062546,130.29927536184533,,0.0,130.2992753617977,,,13.59999999986379,0.0,23.5,5.096580935060047e-10,2.667093212949112e-10,,5.445599526865408e-11,3.4200168893160875e-10,1.0552987388759915e-19,0.7245322280566344,0.38085858182548804,0.28680880048762264,0.24304388422035383,0.024316118805557337,0.3259113378024691,0.9999999998257265,0.9999999998257265,0.999999999828591,,9.474088811569275e-11,0.9999999997592792,3.0112867165227114e-10,,,,,1.0,,1.911585425795204e-10,0.0,0.0,5.165109907886737e-10,5.165109907886737e-10,0.0,1.897773401564512,0.8506469754374236,384,0.8754970293035009,0.4367758521844155,478,0,0.38042223847584605,0.6885295468918036,391,0,0.23707994481966546,0.389931166527999,489,55.680636969536664,0.9416345524428337,435.5,430.1652796715889,0.7425678003304315,219,sym,548.8070175438596,495.0,257.5637057869368,171,1.0,0.8222875835537119,0.053313724933886426,6,165.75
db37,1,constant,1.9085407299904106e-26,314.8252431233449,6744886.333163056,0.5607142857142857,44.80568827307555,207,smoothed,9.55843026843463e-14,-2.0479669071704647e-10,6.357857262790927,57455.18194897959,0.9913094057678884,0.00011826130089415474,1.0,434.6000000000002,,,,[],[],12,406.7166666666665,18.200000000000045,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000045, 545.4000000000001, 235.79999999999984, 476.1999999999996, 433.8000000000004, 761.3999999999999, 522.7999999999997, 566.1999999999999, 243.59999999999985, 233.79999999999967, 658.4000000000001, 184.99999999999994]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231867,1477.0000000000027,130.29927536231875,,0.0,130.29927536231867,,,13.600000000000044,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,1.648869339191756e-13,5.424981335603646e-26,0.9627886665770053,0.09339898735927918,0.0543770035120943,0.5674877899877894,0.17077692048144338,0.325911338660219,0.9999999998570352,0.9999999998570352,0.9999999998570421,,2.966833657067622e-13,0.9999999997281427,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.8977734013338163,0.8506469753340179,469,0.9468670795696325,0.4723815863925984,356,0,0.380422238425745,0.6885295468011253,492,0,0.26411848113111097,0.4344021065442507,345,75.77378614446204,0.9205725512112557,415.5,405.1758797332094,0.7425189800081435,220,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,165.75
coif8,1,reflect,2.5975688105562424e-26,313.4865868395403,7952881.809323671,0.531496062992126,104.27423370250831,207,smoothed,1.1683622400209863e-13,-2.2520718623297881e-10,6.665413524864331,31394.461486185748,0.9803384729593014,0.00011826130089415457,1.0,434.6000000000002,,,,[],[],12,406.71666666666675,18.200000000000045,761.4000000000001,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000045, 545.4, 235.79999999999967, 476.20000000000033, 433.8000000000005, 761.4000000000001, 522.8, 566.2000000000003, 243.60000000000014, 233.80000000000024, 658.4000000000002, 184.99999999999983]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.56000001,761.4000000000001,-761.4000000000001,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.2992753623189,1477.0,130.29927536231892,,0.0,130.2992753623189,,,13.600000000000044,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,2.140937172957906e-13,7.615791250314349e-26,0.9576776437123887,0.5463545692335587,0.4844443270676928,0.15351302241066034,0.013565978568520438,0.325911338660219,0.9999999998570489,0.9999999998570489,0.9999999998570525,,2.966833657067622e-13,0.9999999997281291,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.0,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.8977734013338963,0.8506469753340538,459,1.1568376347697955,0.577133590239083,166,0,0.38042223842575756,0.688529546801148,478,0,0.3079365058561479,0.5064706803284348,192,167.6591283925016,0.8242566788338558,323.75,258.01242815467725,0.7424480459158798,221,coif,521.0196078431372,632.0,313.2282560729104,153,0.9493676122709169,1.0,0.035442671410358145,7,167.5
