wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db35,1,symmetric,5.466651084192295e-26,315.28717558074567,56922132.22506232,0.5747950819672131,444.72561341086043,907,raw,1.6983107312965003e-13,-8.433308495980972e-10,8.742389788979164,102938.17686619055,0.8186552245588334,4.293740082320343e-06,1.0,708.0,,,,[],[],15,954.0,54.00000000000034,1307.999999999999,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.999999999999, 1250.0000000000002, 1210.0000000000005, 1077.0, 1165.000000000001, 448.9999999999999, 1284.0, 1197.0, 1067.0, 54.00000000000034, 1222.9999999999998, 676.0000000000005, 1014.0, 1115.0000000000005, 220.99999999999966]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 595, 730, 730, 730, 901]","[139, 139, 317, 282, 351, 398, 870, 595, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1358.999999999999,-1358.999999999999,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,9.094947017729282e-13,414.03846153846155,55885.0,414.60256410256414,,0.0,414.03846153846155,,,50.00000000000034,0.0,-77.5,9.094947017729282e-13,9.094947017729282e-13,,0.0,1.7391751639408668e-13,4.058525949100208e-26,0.9554646902071595,0.9521110477290379,0.0019177035437891211,0.39898444896711566,0.0005901985889653564,2.864728636084122e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362830552139301e-10,,0.0,0.9999999995546631,2.4997022122785176e-13,,,,,,0.0,0.6666666666666666,0.25,1.801481391479979e-13,1.801481391479979e-13,0.0,0.591666667701698,0.17858890388656973,525,1.210123048783194,0.778155123671282,196,0,0.14743589772412422,0.17746830058719595,519,0,0.3298668698623202,0.728270521426196,195,188.52121896486878,0.8023886593659657,358.75,284.45880396741575,0.7131702206683078,263,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,198.75
db11,1,constant,1.74889989968312e-26,320.2367396062402,53507514.52610312,0.5775862068965517,419.4436277941827,907,raw,9.162459777781588e-14,-9.354846897125042e-10,8.651285551261145,107297.93655644004,0.824712711048747,4.293740082320344e-06,1.0,707.9999999999999,,,,[],[],15,954.0,54.00000000000023,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0000000000002, 1210.0, 1077.0, 1165.0, 448.9999999999998, 1283.9999999999998, 1197.0000000000002, 1067.0, 54.00000000000023, 1223.0000000000005, 675.9999999999999, 1014.0, 1114.9999999999998, 220.99999999999955]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 527, 730, 762, 762, 901]","[527, 139, 317, 279, 351, 398, 527, 527, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.60256410256403,,0.0,414.03846153846155,,,50.00000000000023,0.0,-77.5,0.0,0.0,,1.1368683772161603e-13,7.626874464055885e-14,1.1041857787241092e-26,0.9741111506516228,0.9299155737625293,0.0004698196864470211,0.4602013454391496,0.0009595959761536685,2.8642509424646317e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362782782962707e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.5916666677023609,0.17858890388676982,516,1.234123763681606,0.7935884957475783,100,0,0.14743589772419477,0.17746830058728089,516,0,0.33795106935942554,0.7461185829351544,97,241.0468488351037,0.747330347133015,307.25,165.39008029607112,0.7126326788075976,264,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,199.5
db35,1,antisymmetric,5.137745401393552e-26,315.55666334264413,56923310.423969574,0.5737704918032787,444.72561341086055,907,raw,1.6524916924235455e-13,-8.494019931859574e-10,8.742208838960279,207364.62615507896,0.9097679079298621,4.293740082320343e-06,1.0,708.0,,,,[],[],15,954.0,54.00000000000034,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0000000000002, 1210.0000000000005, 1077.0, 1165.000000000001, 448.9999999999999, 1284.0, 1197.0, 1067.0, 54.00000000000034, 1222.9999999999998, 676.0000000000005, 1014.0, 1115.0000000000005, 220.99999999999977]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 595, 730, 730, 730, 901]","[139, 139, 317, 282, 351, 398, 870, 595, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.60256410256426,,0.0,414.03846153846155,,,50.00000000000034,0.0,-77.5,0.0,0.0,,0.0,1.68196541438058e-13,3.797158465712372e-26,0.9564799297043403,0.9520669633754008,0.0019182031297834989,0.3765124236799139,0.00943813064516103,2.864728636084122e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628783213158954e-10,,0.0,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.5916666677015022,0.17858890388651064,532,1.2052607628052767,0.7750284889457673,216,0,0.14743589772407767,0.17746830058713994,528,0,0.32805937864782403,0.7242799946727702,225,178.73513924239967,0.8126466045677152,375.25,311.33946472642725,0.7096513945270442,265,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,200.25
coif14,1,antisymmetric,7.553323880842264e-26,313.8830080614809,58015397.55758419,0.5666666666666667,439.47233425966937,907,raw,2.0270493601668773e-13,-9.969656211694748e-10,8.765801631441358,232743.02242260758,0.922701617069997,4.293740082320342e-06,1.0,708.0000000000002,,,,[],[],15,954.0,54.00000000000023,1307.9999999999995,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999995, 1250.0000000000005, 1210.0000000000002, 1076.9999999999995, 1165.0, 449.0, 1284.0000000000002, 1197.0000000000005, 1066.9999999999995, 54.00000000000023, 1223.0000000000005, 675.9999999999995, 1014.0000000000003, 1114.9999999999998, 220.99999999999977]","[2, 35, 139, 174, 317, 317, 317, 489, 558, 616, 595, 730, 730, 730, 901]","[317, 317, 317, 282, 351, 398, 595, 595, 595, 631, 906, 737, 797, 906, 906]",462857712.0,1358.9999999999995,-1358.9999999999995,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-73.0,115.0,0.0,-68.5,,4.547473508864641e-13,414.03846153846155,55885.0,414.60256410256403,,0.0,414.03846153846155,,,50.00000000000023,0.0,-68.5,4.547473508864641e-13,4.547473508864641e-13,,2.2737367544323206e-13,2.1496389163694986e-13,5.716716871413886e-26,0.9501747790209405,0.957814810286011,0.002381275564525921,0.22070638168864637,0.01158841275663177,2.8642509424646317e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362782782962707e-10,,4.0193206593759645e-12,0.9999999995546631,1.2498511061392588e-13,,,,,,0.0,0.5,0.75,9.007406957399896e-14,9.007406957399896e-14,0.0,0.6250000010367975,0.18865025056733697,201,1.1431208281160086,0.7350701486665085,520,0,0.17307692336539848,0.20833235280319226,199,0,0.3060950941881387,0.6757878835890329,537,189.7882592083434,0.8010605249388434,364.25,290.1594387341322,0.7096235538740339,266,coif,418.62091503267976,378.0,280.31805259796437,153,0.656488627860972,0.9557749009341453,0.253725490217076,4,200.5
rbio3.9,1,periodization,7.169090317616918e-27,324.1097486171676,52921037.22592017,0.5892070484581498,608.6638728002438,907,raw,4.991697379294538e-14,-9.188821925576556e-10,8.814574951729004,106132.58229493538,0.6457675347250487,4.293740082320344e-06,0.9999999999999998,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1307.9999999999998,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999998, 1250.0, 1209.9999999999998, 1077.0, 1165.0, 448.9999999999998, 1284.0, 1197.0, 1066.9999999999998, 54.000000000000114, 1223.0000000000002, 675.9999999999998, 1014.0, 1115.0, 221.0]","[2, 35, 139, 174, 317, 317, 317, 489, 558, 616, 665, 730, 730, 730, 901]","[317, 317, 317, 282, 351, 398, 906, 665, 665, 631, 906, 737, 797, 906, 906]",462857712.0,1358.9999999999998,-1358.9999999999998,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-82.0,115.0,0.0,-68.5,,2.2737367544323206e-13,414.03846153846155,55885.0,414.60256410256403,,0.0,414.03846153846155,,,50.000000000000114,0.0,-68.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,2.419251646944659e-14,2.8410613238702268e-27,0.9887019123735288,0.9696973196820642,0.00022113854832391834,0.7150777385796105,0.0008608568597956399,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362782782962707e-10,,2.0096603296879822e-12,0.9999999995546631,6.249255530696294e-14,,,,,,0.0,0.16666666666666669,0.75,4.503703478699948e-14,4.503703478699948e-14,0.0,0.5916666677022668,0.17858890388674142,518,1.364555814715081,0.8774612629878267,37,0,0.14743589772416976,0.1774683005872508,517,0,0.3820798522919069,0.8435448318020238,39,276.8409591564562,0.7098103153496266,277.75,70.75539628048294,0.7093338788488175,267,rbio,441.962962962963,482.0,290.64024557752543,135,0.6930940349654412,0.9909695410261004,0.21754331321636106,5,201.5
coif12,1,constant,5.75613790614404e-26,315.0630772320391,53516009.748291604,0.5766871165644172,376.22852489882604,907,raw,1.7650195895060048e-13,-9.034013537245842e-10,8.651398575447416,119062.46713222595,0.8548566099257835,4.293740082320344e-06,1.0,707.9999999999999,,,,[],[],15,953.9999999999999,53.99999999999977,1307.9999999999995,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999995, 1250.0000000000005, 1210.0000000000002, 1077.0000000000002, 1164.9999999999995, 448.9999999999998, 1283.999999999999, 1197.0, 1066.9999999999995, 53.99999999999977, 1223.0, 675.9999999999995, 1014.0000000000001, 1114.9999999999998, 221.0000000000001]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 595, 730, 730, 730, 901]","[595, 139, 317, 282, 351, 398, 595, 595, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1358.9999999999998,-1358.9999999999998,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,2.2737367544323206e-13,414.03846153846143,55885.0,414.6025641025639,,0.0,414.03846153846143,,,49.99999999999977,0.0,-77.5,4.547473508864641e-13,2.2737367544323206e-13,,1.1368683772161603e-13,1.8224679864332896e-13,4.28856892520095e-26,0.9546204459518468,0.9299431095330578,0.00047342187449723674,0.4404818698962444,0.001956391021052953,2.8623401679866697e-09,4.453269741326731e-10,4.453269741326731e-10,4.362735013786112e-10,,2.0096603296879822e-12,0.9999999995546631,1.2498511061392588e-13,,,,,,0.0,0.6666666666666666,0.25,4.503703478699948e-14,4.503703478699948e-14,0.0,0.5916666677018638,0.1785889038866198,522,1.214955837641859,0.781262790627773,177,0,0.14743589772406326,0.1774683005871226,531,0,0.33249646261098315,0.7340760601364236,155,208.36086484750442,0.7815923848558654,346.25,251.56792221651318,0.7093234460966957,268,coif,418.62091503267976,378.0,280.31805259796437,153,0.656488627860972,0.9557749009341453,0.253725490217076,4,202.0
bior2.4,1,smooth,1.0421450240918622e-26,322.48510754213294,55359373.161345124,0.5687772925764192,394.0591949050185,907,raw,6.70525132416596e-14,-9.612944884551751e-10,8.58145358485061,123367.19178849224,0.8813776606836897,4.293740082320344e-06,0.9999999999999998,708.0,,,,[],[],15,954.0,54.0,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0, 1210.0000000000002, 1077.0000000000005, 1165.0, 449.0, 1284.0000000000002, 1197.0, 1067.0, 54.0, 1223.0, 676.0000000000002, 1014.0000000000001, 1115.0, 221.0]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 527, 730, 762, 762, 901]","[139, 139, 317, 279, 351, 398, 527, 527, 595, 631, 906, 737, 797, 906, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.0,0.0,-77.5,0.0,0.0,,0.0,4.558798753464176e-14,5.425574674297706e-27,0.9825814125909126,0.9129026045382826,0.001255054362898135,0.2669980995728503,0.0023211253535773396,2.8632955552256507e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,0.0,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.5916666677010716,0.17858890388638066,548,1.1543553669757227,0.7422943842387185,459,0,0.14743589772396723,0.177468300587007,548,0,0.3094368994883667,0.6831658245429629,470,48.41745553000488,0.949247950178192,506.25,502.76875707031616,0.7092937864098507,269,bior,440.22222222222223,416.0,206.85486536067515,135,0.69036417494337,0.7052941707304118,0.30515682632051744,2,202.25
db28,1,reflect,3.7452122326728765e-26,316.9296248025004,56211362.731162176,0.5686070686070686,450.7505482767719,907,raw,1.4387266338475362e-13,-8.801697148896979e-10,8.72025585216264,102981.70814777137,0.820548678359565,4.293740082320344e-06,1.0,708.0,,,,[],[],15,953.9999999999999,54.0,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1249.9999999999995, 1209.9999999999995, 1076.9999999999998, 1165.0, 449.0000000000001, 1284.0000000000002, 1197.0, 1067.0000000000002, 54.0, 1222.9999999999998, 676.0000000000002, 1014.0, 1115.0000000000002, 220.9999999999999]","[2, 35, 139, 174, 317, 139, 139, 489, 558, 616, 527, 730, 762, 762, 901]","[527, 139, 317, 279, 351, 398, 527, 527, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1358.9999999999998,-1358.9999999999998,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,2.2737367544323206e-13,414.03846153846143,55885.0,414.6025641025641,,0.0,414.03846153846143,,,50.0,0.0,-77.5,0.0,2.2737367544323206e-13,,0.0,1.4150579067878765e-13,2.690571049084127e-26,0.9616522785053895,0.9467186177972048,0.0016163193868385757,0.2632646288853648,0.0005938869440168689,2.8632955552256507e-09,4.453269741326731e-10,4.453269741326731e-10,4.362806667551004e-10,,0.0,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.25,4.503703478699948e-14,4.503703478699948e-14,0.0,0.5916666677010852,0.1785889038863848,547,1.1567022420270503,0.7438035141141003,440,0,0.1474358977239731,0.17746830058701404,547,0,0.3105493902169937,0.6856219493528206,448,59.55669567731239,0.9375715978225238,495.5,490.12536705546523,0.7090897821397735,270,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,204.0
coif12,1,zero,5.692368025691113e-26,315.1114594293117,53515687.90929508,0.5766871165644172,374.98160384053153,907,raw,1.7504875412718811e-13,-9.01156926858002e-10,8.649009852671757,121922.29021708675,0.8582654721271047,4.293740082320344e-06,1.0,707.9999999999999,,,,[],[],15,953.9999999999999,53.99999999999977,1307.9999999999998,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999998, 1250.0000000000005, 1210.0000000000002, 1077.0000000000002, 1164.9999999999995, 448.9999999999998, 1283.999999999999, 1197.0, 1066.9999999999995, 53.99999999999977, 1223.0, 675.9999999999995, 1014.0000000000001, 1114.9999999999998, 221.0000000000001]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 595, 730, 730, 730, 901]","[595, 139, 317, 282, 351, 398, 595, 595, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1358.9999999999998,-1358.9999999999998,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,2.2737367544323206e-13,414.03846153846143,55885.0,414.6025641025639,,0.0,414.03846153846143,,,49.99999999999977,0.0,-77.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,1.8043232400457144e-13,4.237893688980957e-26,0.9548027158897672,0.9293611515966503,0.00047328540666135877,0.4404818698962444,0.0021987005175444765,2.8623401679866697e-09,4.453269741326731e-10,4.453269741326731e-10,4.362735013786112e-10,,2.0096603296879822e-12,0.9999999995546631,6.249255530696294e-14,,,,,,0.0,0.6666666666666666,0.25,4.503703478699948e-14,4.503703478699948e-14,0.0,0.5916666677018325,0.17858890388661033,524,1.2148710762010857,0.7812082857991163,178,0,0.14743589772405843,0.1774683005871168,533,0,0.3324739604724355,0.7340263805666621,156,208.9375903629279,0.7809878507726122,347.75,252.95957176876058,0.7082350155330567,271,coif,418.62091503267976,378.0,280.31805259796437,153,0.656488627860972,0.9557749009341453,0.253725490217076,4,204.25
db18,1,zero,2.5061945706862732e-26,318.6742412865237,53554405.89361505,0.5743099787685775,404.3377713154386,907,raw,1.1622896691405431e-13,-8.880542967659804e-10,8.642756917506643,112641.3086444796,0.8394961146381753,4.293740082320344e-06,1.0,708.0,,,,[],[],15,954.0,54.000000000000114,1307.9999999999995,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999995, 1250.0000000000002, 1209.9999999999998, 1077.0000000000002, 1164.9999999999998, 448.9999999999999, 1284.0, 1196.9999999999995, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0, 1013.9999999999999, 1115.0000000000002, 220.9999999999999]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 665, 730, 730, 730, 901]","[139, 139, 317, 279, 351, 398, 665, 665, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1358.9999999999995,-1358.9999999999995,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,4.547473508864641e-13,414.03846153846155,55885.0,414.6025641025641,,0.0,414.03846153846155,,,50.000000000000114,0.0,-77.5,4.547473508864641e-13,4.547473508864641e-13,,0.0,1.0698981236692513e-13,1.7059759352785858e-26,0.9682247608679846,0.9278377662619186,0.0004897028066246977,0.3883448276527934,0.0014123337021598056,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362806667551004e-10,,0.0,0.9999999995546631,1.2498511061392588e-13,,,,,,0.0,0.6666666666666666,0.25,9.007406957399896e-14,9.007406957399896e-14,0.0,0.5916666677013119,0.1785889038864532,534,1.2010014555970758,0.7722895924916552,231,0,0.14743589772402713,0.1774683005870791,534,0,0.3266156273273698,0.7210925223224981,237,173.2224003990246,0.8184251568144396,384.0,325.369058947263,0.7079547167719997,272,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,205.5
bior2.4,1,reflect,1.0432742344874927e-26,322.4804043162503,55111506.98487474,0.5687772925764192,395.22221541250116,907,raw,6.712026499955707e-14,-9.614307128202966e-10,8.587545128848124,111759.82416057597,0.8676620171435806,4.293740082320344e-06,0.9999999999999998,708.0,,,,[],[],15,954.0,54.0,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0, 1210.0000000000002, 1077.0000000000005, 1165.0, 449.0, 1284.0000000000002, 1197.0, 1067.0, 54.0, 1223.0, 676.0000000000002, 1014.0000000000001, 1115.0, 221.0]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 527, 730, 762, 762, 901]","[139, 139, 317, 279, 351, 398, 527, 527, 595, 631, 906, 737, 797, 906, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.0,0.0,-77.5,0.0,0.0,,0.0,4.567258252390661e-14,5.43454803337165e-27,0.9825636941585557,0.9143866705883288,0.0011499528647708431,0.2669980995728503,0.001337646543156689,2.8632955552256507e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,0.0,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.5916666677010716,0.17858890388638066,550,1.1546408266680999,0.7424779456727795,458,0,0.14743589772396723,0.177468300587007,552,0,0.3094908662468155,0.6832849707892397,469,50.723925978444,0.9468302662699748,507.25,503.43732553039905,0.7075608354410671,273,bior,440.22222222222223,416.0,206.85486536067515,135,0.69036417494337,0.7052941707304118,0.30515682632051744,2,205.25
db35,1,zero,5.175416858145402e-26,315.5249357732616,53542852.139331914,0.5819672131147541,389.16385734723247,907,raw,1.662293970241847e-13,-8.440789178720897e-10,8.64462189641165,121450.68153302204,0.8540264437796891,4.293740082320343e-06,1.0,708.0,,,,[],[],15,954.0,54.00000000000034,1307.9999999999995,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999995, 1250.0000000000002, 1210.0000000000005, 1077.0, 1165.000000000001, 448.9999999999999, 1284.0, 1197.0, 1067.0, 54.00000000000034, 1222.9999999999998, 676.0000000000005, 1014.0, 1115.0000000000002, 220.99999999999977]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 595, 730, 730, 730, 901]","[139, 139, 317, 282, 351, 398, 870, 595, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1358.9999999999995,-1358.9999999999995,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,4.547473508864641e-13,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.00000000000034,0.0,-77.5,4.547473508864641e-13,4.547473508864641e-13,,0.0,1.6942045593495592e-13,3.827094384614721e-26,0.9563604026380282,0.928292125924773,0.0004848037239767775,0.5562886259775308,0.002158741660165608,2.864728636084122e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,0.0,0.9999999995546631,1.2498511061392588e-13,,,,,,0.0,0.6666666666666666,0.25,9.007406957399896e-14,9.007406957399896e-14,0.0,0.5916666677016,0.17858890388654017,527,1.261583653462321,0.8112462487750891,73,0,0.14743589772410096,0.17746830058716798,520,0,0.3490835285606634,0.7706965039328746,73,260.1119951097988,0.7273459170756826,298.25,128.13173827202402,0.7073574449110069,274,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,207.0
db35,1,constant,5.212628131540083e-26,315.4938216996531,53542672.74844773,0.5819672131147541,389.16385734723247,907,raw,1.661432231532546e-13,-8.457361477809476e-10,8.647890828497605,117633.696752902,0.8493121448909011,4.293740082320343e-06,1.0,708.0,,,,[],[],15,954.0,54.00000000000034,1307.9999999999995,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999995, 1250.0000000000002, 1210.0000000000005, 1077.0, 1165.000000000001, 448.9999999999999, 1284.0, 1197.0, 1067.0, 54.00000000000034, 1222.9999999999998, 676.0000000000005, 1014.0, 1115.0000000000002, 220.99999999999977]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 595, 730, 730, 730, 901]","[139, 139, 317, 282, 351, 398, 870, 595, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1358.9999999999995,-1358.9999999999995,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,4.547473508864641e-13,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.00000000000034,0.0,-77.5,4.547473508864641e-13,4.547473508864641e-13,,0.0,1.6931285905610776e-13,3.8566646151989576e-26,0.956243186790366,0.9290885268258668,0.0004847276577262445,0.5562886259775308,0.0018353329622350094,2.864728636084122e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,0.0,0.9999999995546631,1.2498511061392588e-13,,,,,,0.0,0.6666666666666666,0.25,9.007406957399896e-14,9.007406957399896e-14,0.0,0.5916666677016,0.17858890388654017,526,1.2617821228919732,0.8113738721632489,71,0,0.14743589772410096,0.17746830058716798,521,0,0.34913434288769923,0.770808690332381,72,260.9706241450686,0.7264458866403893,297.5,125.81020825785018,0.7073005114543666,275,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,207.75
