wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_left_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
sym18,1,antireflect,1.1295906189059123e-19,248.49948254097015,9515363.46587587,0.5416666666666666,137.48666536708552,109,smoothed,2.582643253181815e-10,,5.918048666736149,297244.770126513,0.9972304009756422,0.00010751010102532636,0.9999999999999999,668.3999999997169,,,,[],[],10,303.96000000066937,24.600000000322552,894.200000001432,"[7, 21, 31, 42, 52, 58, 64, 85, 92, 98]","[175.40000000055272, 776.2000000009764, 32.600000000479895, 108.20000000059065, 102.20000000042569, 761.6000000007828, 93.0000000008173, 894.200000001432, 24.600000000322552, 71.6000000003138]","[1, 1, 30, 36, 36, 1, 62, 1, 90, 95]","[12, 36, 36, 45, 53, 71, 71, 106, 93, 106]",43510444.48001138,894.2000000004837,-894.2000000004837,0.0,,,,DWT,uc1.l0063472831,1.1377036571502686e-05,,0.0,39.0,1.0,0.0,39,,4.836238076677546e-10,27.250909091578535,4.199999993305482,27.250909091578524,,0.0,27.250909091578535,,,20.40000000032262,0.0,39.0,1.4319994079414755e-09,4.836238076677546e-10,,2.830802259268239e-10,0.159081558607593,0.7107785292177962,0.6020370884707846,0.37377450980392113,0.8011434545395839,,,,,,,0.16732412886259043,1.0,0.28366206443129527,0.5083258060715549,22,1.221823929746248,0.5922193511205156,96,0,0.7224413762875302,0.8578678001387925,11,0,0.5293630281279358,0.6286628955042562,67,39.60639678974429,0.9488289447160927,49.0,24.736299274538943,0.9427607255880205,1,sym,1.0,1.0,0.0,6,2.25,1.0,0.9999999999664327,0.18133472098417291,0.5620778031390965,0.4840156828721023,0.2402250351617436,0.7139782368568528,4.7359310917372e-10,7.260203549463995e-11,7.260203549463995e-11,1.3398782083839933e-11,,3.4948571814297225e-10,,,,,0.0,,0.06437605396290051,0.44999999999999996,0.6206896551724137,0.0,0.13925699286309326,0.04641899763064522,796,1.3135288843934716,0.6295127139613347,277,366.9884194358182,0.7629273776254405,536.5,410.98229263746504,0.7081755751176297,467,1018.9152046783626,1142.5,414.0184893265156,342,1.0,0.9289480234437281,0.02131559296688158,6,351.75
bior1.3,1,antireflect,9.975139813920685e-27,319.03950339488324,7928735.068423645,0.543859649122807,175.32452247448273,109,smoothed,7.066722334724162e-14,-1.1329344129507047e-10,5.534714794200417,74658.86878597262,0.9715428528114273,0.00010751010102613667,1.0,668.4000000000001,,,,[],[],10,303.96,24.600000000000136,894.2000000000002,"[7, 21, 31, 42, 52, 58, 64, 85, 92, 98]","[175.39999999999998, 776.2000000000002, 32.60000000000002, 108.2000000000001, 102.19999999999993, 761.5999999999999, 92.99999999999977, 894.2000000000002, 24.600000000000136, 71.59999999999991]","[1, 1, 30, 36, 36, 1, 62, 1, 90, 95]","[12, 36, 36, 45, 53, 71, 71, 106, 93, 106]",43510444.48000002,894.2000000000002,-894.2000000000002,0.0,,,,DWT,uc1.l0063472831,1.4901161193847656e-08,,0.0,39.0,1.0,0.0,39,,1.1368683772161603e-13,27.250909090909147,4.199999999999363,27.250909090909172,,0.0,27.250909090909147,,,20.400000000000205,0.0,39.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.9660240628715367,0.08979515842336501,0.041884419376412164,0.3973168214654285,0.08007650784220122,,,,,,,0.00021915406530791147,1.0,0.20010957703265397,0.3585987511290893,172,0.8364115583458623,0.40540956703652004,363,0,0.6667397180217693,0.7917244968771686,112,0,0.31501939399578877,0.37411189268308026,379,134.621692159919,0.8260701651680633,256.5,198.650485003904,0.747337408165427,177,bior,0.9683351564759283,0.8909324604408256,0.05488565233460252,5,134.0,1.0,0.9999999999742388,0.9239870447396067,0.11173197586301592,0.03367353313343158,0.2553556888000592,0.07136410284433511,3.495870259939693e-10,5.924449819616484e-11,5.924449819616484e-11,4.196643033083092e-14,,6.089384552154797e-10,,,,,0.0,,8.431703204047218e-05,0.44999999999999996,0.6206896551724137,0.0,0.10711112447816623,0.03570370816678357,890,1.057782897992017,0.5069456719288797,819,50.204581464244875,0.9675680998292991,854.5,853.0251609128144,0.7077827579249855,468,782.9185185185186,761.5,444.2295289340627,270,0.7683843708718232,0.9967336085156983,0.16311085783501428,5,352.25
db27,1,periodic,2.7553912678040394e-26,317.40332828125685,11322675.051576072,0.5802469135802469,431.6352086825526,109,raw,1.2177007618347403e-13,-1.0704659381133336e-10,6.220409349198813,91220.42490127064,0.7739030049966047,3.7054860309410154e-06,1.0,644.9999999999999,,,,[],[],13,595.2307692307693,32.99999999999993,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.00000000000023, 661.0000000000002, 543.0000000000001, 467.9999999999998, 1179.0000000000005, 455.0000000000001, 601.0, 471.00000000000006, 454.00000000000034, 1225.0, 381.00000000000034, 32.99999999999993]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1230.9999999999998,-1230.9999999999998,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,2.2737367544323206e-13,77.36410256410261,29.99999999999909,77.36410256410268,,0.0,77.36410256410261,,,22.99999999999993,0.0,45.5,0.0,2.2737367544323206e-13,,1.1368683772161603e-13,0.9067612311447691,0.9172952296051501,0.9965399604481795,0.3543552359052138,0.03313347981348179,,,,,,,0.0,0.0,0.0,0.0,734,1.6559698200010045,0.8219129536489229,19,0,0.0,0.0,614,0,0.6416170273833589,0.782286374756793,29,378.48381735551123,0.5110028199541199,349.0,44.39245600351389,0.530049213594631,627,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,471.5,,3.9851455468919994e-13,0.9067612311447693,0.91729522960515,0.9969956509974635,0.5064124602802522,0.11917795797548024,0.9999999992657416,0.9999999999304173,0.9999999999304173,0.9999999999304194,,0.9999999960885735,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.4844827563820755,0.8281609189655509,757,1.751438346290581,0.8393821558164248,41,506.288455329568,0.6729402743349044,399.0,77.78696741854635,0.7075941681752042,469,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,352.5
db26,1,periodic,3.946562549980554e-26,315.8429711543324,11133034.039684957,0.58125,453.36902942835036,109,raw,1.520822204154417e-13,-1.1396183996481615e-10,6.201401373987538,91342.13525668073,0.7751000489513014,3.705486030941017e-06,1.0,645.0,,,,[],[],13,595.2307692307693,32.99999999999974,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.00000000000023, 660.9999999999993, 543.0000000000001, 467.99999999999955, 1178.9999999999998, 454.9999999999998, 601.0000000000006, 470.9999999999998, 453.99999999999955, 1225.0, 381.0000000000002, 32.99999999999974]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410252,,0.0,77.36410256410261,,,22.999999999999737,0.0,45.5,0.0,0.0,,0.0,0.8903336368207097,0.894964402786378,0.9345487210390373,0.36340819022457077,0.033519187682846556,,,,,,,0.0,0.0,0.0,0.0,767,1.6077276951681003,0.7979687809757228,29,0,0.0,0.0,621,0,0.6233548277107085,0.7600203354104486,36,386.5508806526423,0.5005802575547257,363.25,61.37358063850544,0.5156325060383448,674,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,506.75,,3.9851455468919994e-13,0.8903336368207098,0.8949644027863779,0.9431687176646171,0.5133333333333335,0.1195293404941895,0.9999999992656677,0.9999999999304173,0.9999999999304173,0.9999999999304163,,0.9999999960886088,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.48448275638207,0.8281609189655491,760,1.7064118118490519,0.817803052202233,56,497.80317395532944,0.6784217222510791,408.0,104.31372549019608,0.7074279153891054,470,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,353.25
rbio3.1,1,periodization,2.846220837466414e-26,314.48600737222927,7840138.555516937,0.5545454545454546,385.5331079452338,109,smoothed,1.265935388637047e-13,-9.232095088407287e-11,5.623794941286323,62012.899291322305,0.8474410034198651,0.00010751010102613673,0.9999999999999994,668.3999999999999,,,,[],[],10,303.9599999999999,24.59999999999991,894.1999999999999,"[7, 21, 31, 42, 52, 58, 64, 85, 92, 98]","[175.39999999999998, 776.1999999999998, 32.59999999999991, 108.2000000000001, 102.19999999999993, 761.5999999999997, 93.00000000000023, 894.1999999999999, 24.59999999999991, 71.5999999999998]","[1, 1, 30, 36, 36, 1, 62, 1, 90, 95]","[12, 36, 36, 45, 53, 71, 71, 106, 93, 106]",43510444.47999998,894.1999999999999,-894.1999999999999,0.0,,,,DWT,uc1.l0063472831,2.2351741790771484e-08,,0.0,39.0,1.0,0.0,39,,1.1368683772161603e-13,27.25090909090909,4.199999999999818,27.25090909090916,,0.0,27.25090909090909,,,20.399999999999977,0.0,39.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.9139343492707153,0.23410092937532645,0.010605782704563006,0.5120320855614976,0.039109894248894786,,,,,,,0.0003287310979618672,1.0,0.20016436554898093,0.35869693280446135,103,0.8911707575265309,0.4319514088004063,294,0,0.6667762436993208,0.7917678695350452,89,0,0.3419566082321995,0.40610208882233106,298,115.62295043228514,0.8506163431107427,196.0,144.39516714214724,0.798693184475268,103,rbio,0.7748464997757745,0.8702656548018848,0.19652775371639244,4,78.25,1.0,0.9999999999742395,0.8760473877690133,0.21638453961353057,0.008526659331207165,0.32908323743766776,0.034854698220721944,3.4949959593078006e-10,5.924338797314022e-11,5.924338797314022e-11,4.1744385725905886e-14,,6.0895605225042e-10,,,,,0.0,,0.00012647554806070828,0.44999999999999996,0.6206896551724137,0.0,0.10713220373615819,0.03571073458611567,874,1.0836592063894046,0.5193469714511676,715,112.42997820866105,0.9273708151106841,794.5,786.5449968533669,0.7070639605269182,471,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,354.25
db13,1,constant,1.7363310253767715e-26,319.40883580419785,8428705.020591576,0.5746268656716418,284.9007837754594,109,raw,9.405931691012358e-14,-1.1349898798584987e-10,5.682761929254517,117112.15542252433,0.8503677923975,3.705486030941017e-06,1.0,644.9999999999999,,,,[],[],13,595.2307692307693,32.999999999999915,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1107.9999999999998, 159.0, 661.0, 543.0, 468.0, 1179.0000000000002, 454.9999999999999, 600.9999999999999, 471.0000000000002, 454.0000000000001, 1225.0, 380.9999999999998, 32.999999999999915]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410257,,0.0,77.36410256410261,,,22.999999999999915,0.0,50.0,0.0,0.0,,1.1368683772161603e-13,0.9278754129126715,0.2856597560269713,0.050537894520331,0.30363374672213533,0.11518602316421406,,,,,,,0.0,1.0,0.1,0.16666666666666669,435,0.8923519809757938,0.4429039971138105,512,0,0.5,0.5,329,0,0.33657856666926467,0.4103706970096,519,88.43971581440847,0.8857368012733741,448.75,433.92082655222623,0.6529782197581341,352,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,265.25,,3.9851455468919994e-13,0.9278754129126715,0.28565975602697125,0.17558297041918783,0.46763650103910803,0.19392838864873918,0.9999999992657361,0.9999999999304173,0.9999999999304173,0.9999999999304172,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.499999997761401,0.8333333327597306,482,1.051972566845941,0.5041610530504991,837,251.02290732122438,0.8378404991464958,659.5,611.7270659590598,0.7059034537076149,472,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,354.75
sym11,1,periodic,5.8032823473541936e-24,291.3919563023672,8649707.120962804,0.5307692307692308,134.67511583433628,109,smoothed,1.847904092741323e-12,,5.722370468063364,60394.472897956846,0.9865419062747783,0.00010751010102613221,1.0,668.3999999999984,,,,[],[],10,303.96000000000447,24.60000000000184,894.2000000000095,"[7, 21, 31, 42, 52, 58, 64, 85, 92, 98]","[175.40000000000452, 776.2000000000068, 32.60000000000275, 108.20000000000425, 102.20000000000243, 761.6000000000058, 93.00000000000489, 894.2000000000095, 24.60000000000184, 71.60000000000161]","[1, 1, 30, 36, 36, 1, 62, 1, 90, 95]","[12, 36, 36, 45, 53, 71, 71, 106, 93, 106]",43510444.48000009,894.2000000000028,-894.2000000000028,0.0,,,,DWT,uc1.l0063472831,8.940696716308594e-08,,0.0,39.0,1.0,0.0,39,,2.7284841053187847e-12,27.250909090913638,4.199999999954798,27.250909090913584,,0.0,27.250909090913638,,,20.40000000000191,0.0,39.0,9.43600753089413e-12,2.7284841053187847e-12,,1.5916157281026244e-12,0.6497499731063279,0.3937887818755973,0.2964206549692954,0.256787330316742,0.03386700253432445,,,,,,,0.0013149243918474688,1.0,0.20065746219592373,0.35958056788281034,86,0.8512164354266696,0.41258550661730364,342,0,0.6671049747972826,0.7921582234559333,65,0,0.3261227485604574,0.3872980554098584,339,153.2427268529679,0.8020119808101189,208.0,121.63100558014412,0.76663906534046,145,sym,1.0,1.0,0.0,6,110.25,1.0,0.9999999999741959,0.6329109315510772,0.3321924040788444,0.238311307525569,0.1650373255436545,0.03018223842442791,3.502428902457666e-10,5.933409319425209e-11,5.933409319425209e-11,1.3000711618360583e-13,,6.072111147226167e-10,,,,,0.0,,0.0005059021922428331,0.44999999999999996,0.6206896551724137,0.0,0.10732191705768067,0.0357739723599696,856,1.0430862403123446,0.4999022540246262,902,32.526911934581186,0.9789877829879966,879.0,878.3981797497157,0.7055791628118278,473,1018.9152046783626,1142.5,414.0184893265156,342,1.0,0.9289480234437281,0.02131559296688158,6,356.25
sym17,1,antisymmetric,1.0406214218209268e-20,258.8557656919759,9260210.083725203,0.5211267605633803,105.6153746631387,109,smoothed,7.938656052612228e-11,,5.873746996558996,274077.45238622447,0.9975093920074408,0.00010751010102592285,1.0,668.3999999999186,,,,[],[],10,303.9600000001986,24.600000000099953,894.2000000003962,"[7, 21, 31, 42, 52, 58, 64, 85, 92, 98]","[175.40000000014936, 776.2000000002864, 32.60000000014895, 108.20000000020252, 102.20000000012578, 761.60000000027, 93.00000000024295, 894.2000000003962, 24.600000000099953, 71.60000000006357]","[1, 1, 30, 36, 36, 1, 62, 1, 90, 95]","[12, 36, 36, 45, 53, 71, 71, 106, 93, 106]",43510444.48000314,894.2000000001262,-894.2000000001262,0.0,,,,DWT,uc1.l0063472831,3.1366944313049316e-06,,0.0,39.0,1.0,0.0,39,,1.261923898709938e-10,27.250909091107758,4.199999998013482,27.25090909110773,,0.0,27.250909091107758,,,20.40000000010002,0.0,39.0,3.9619862945983186e-10,1.261923898709938e-10,,8.139977580867708e-11,0.27755225027418695,0.6390118463091077,0.5119562300481961,0.15327257663628785,0.7260929371188951,,,,,,,0.046131930747315364,1.0,0.2230659653736577,0.3997368731100028,49,1.0937615938452372,0.5301474014525916,138,0,0.6820439769157718,0.8098976405274114,35,0,0.4615771680773348,0.5481615140527393,108,48.679222124708055,0.937106948159292,82.5,61.08247810704339,0.9152589004362351,8,sym,1.0,1.0,0.0,6,7.5,1.0,0.999999999972179,0.29036669537913085,0.5100316007681276,0.41159398487694604,0.09850834967611538,0.6470932915956913,3.879782051185998e-10,6.320777234947172e-11,6.320777234947172e-11,4.0041303606130896e-12,,5.31966304340159e-10,,,,,0.0,,0.017748735244519396,0.44999999999999996,0.6206896551724137,0.0,0.11594333356100359,0.03864777786167245,820,1.2332734665503917,0.5910500608010071,370,318.1980515339464,0.7944457031434455,595.0,509.9159663865546,0.7050393890394231,474,1018.9152046783626,1142.5,414.0184893265156,342,1.0,0.9289480234437281,0.02131559296688158,6,357.0
sym15,1,reflect,8.883220037948003e-21,262.3194568611739,9761433.603027359,0.5797101449275363,490.5679694379619,109,raw,7.56944761712617e-11,-2.0203061446765843e-10,6.045885647555707,83515.95654241188,0.7425930938775452,3.7054860309434307e-06,1.0,644.9999999999832,,,,[],[],13,595.2307692305537,33.000000000006025,1224.999999999638,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1107.9999999996355, 158.99999999998238, 660.9999999998556, 542.9999999996608, 467.99999999975773, 1178.9999999996799, 454.99999999981844, 600.9999999996774, 470.9999999998029, 453.9999999998132, 1224.999999999638, 380.9999999998706, 33.000000000006025]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852171.999995574,1230.9999999997779,-1230.9999999997779,0.0,,,,DWT,uc1.l0063472831,4.425644874572754e-06,,0.0,50.0,2.0,0.0,50,,2.2214408090803772e-10,77.36410256388706,30.000000002801244,77.36410256404447,,0.0,77.36410256388706,,,23.000000000006025,0.0,50.0,3.6197889130562544e-10,2.2214408090803772e-10,,1.6825651982799172e-11,0.32683277895037455,0.7122624202793262,0.4861899499344797,0.34951084563398604,0.008717528801992815,,,,,,,0.025042158516020235,1.0,0.11252107925801012,0.18753513209668354,72,0.9386172022515192,0.4658669667347964,397,0,0.5125210792580102,0.5125210792580102,63,0,0.37670270472003187,0.4592917280239803,333,173.77643683767946,0.7754826397446002,216.25,113.366475891507,0.7480449374433595,122,sym,1.0,0.8203861380425154,0.053884158587245386,6,93.0,,4.217182159038657e-13,0.32683277895037455,0.712262420279326,0.5538592295584195,0.502708983061212,0.09693485887245036,0.9999999992680864,0.9999999999261161,0.9999999999261161,0.9999999999292579,,0.9999999961971842,,,,,1.0,,0.02504215851602024,1.0,1.0,1.0,2.5125210770714754,0.8375070258639532,108,1.069018029062689,0.5123301426748549,777,473.0544366138003,0.6944092786732556,442.5,189.64067796610172,0.7042782827474805,475,1018.9152046783626,1142.5,414.0184893265156,342,1.0,0.9289480234437281,0.02131559296688158,6,357.75
db17,1,smooth,2.305801344778557e-26,315.40047442928784,7911809.966957286,0.5492957746478874,57.274377767352895,109,smoothed,1.0025823188981955e-13,-9.94621274230668e-11,5.4994299233318396,103094.26340805396,0.9949404243671589,0.00010751010102613667,1.0,668.4000000000002,,,,[],[],10,303.96,24.600000000000023,894.1999999999998,"[7, 21, 31, 42, 52, 58, 64, 85, 92, 98]","[175.39999999999986, 776.2, 32.59999999999991, 108.20000000000016, 102.20000000000005, 761.5999999999998, 92.99999999999989, 894.1999999999998, 24.600000000000023, 71.60000000000036]","[1, 1, 30, 36, 36, 1, 62, 1, 90, 95]","[12, 36, 36, 45, 53, 71, 71, 106, 93, 106]",43510444.47999999,894.1999999999998,-894.1999999999998,0.0,,,,DWT,uc1.l0063472831,1.4901161193847656e-08,,0.0,39.0,1.0,0.0,39,,2.2737367544323206e-13,27.250909090909147,4.199999999999363,27.250909090909218,,0.0,27.250909090909147,,,20.40000000000009,0.0,39.0,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,0.9243953943364368,0.032635278694832,0.035909081498748,0.4556752278376144,0.17219295841159282,,,,,,,0.00021915406530791147,1.0,0.20010957703265397,0.3585987511290893,110,0.8400566911983349,0.4071763667857177,358,0,0.6667397180217693,0.7917244968771686,111,0,0.32416158815584484,0.38496901331020106,350,140.62331480471747,0.8183161307432592,232.25,168.41852070592287,0.7591257656300275,165,db,0.7147193967004611,0.9597132263293116,0.21178245441088372,3,124.5,1.0,0.9999999999742388,0.8856749874876015,0.070278831489092,0.028869581186558302,0.29286266119926324,0.15345819047667197,3.4954328320679906e-10,5.924449819616484e-11,5.924449819616484e-11,4.29101199017623e-14,,6.089384552154797e-10,,,,,0.0,,8.431703204047218e-05,0.44999999999999996,0.6206896551724137,0.0,0.1071111244781534,0.035703708166779285,900,1.0595075394930318,0.5077722116150745,812,62.22539674441618,0.9598027152813849,856.0,853.7383177570093,0.7034155695269975,476,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,357.75
db18,1,antireflect,2.0613210469153463e-26,318.6637046825843,9764646.89633731,0.5694444444444444,432.8021059684923,109,raw,1.0165976113925472e-13,-1.0437561925869018e-10,6.071196846979341,305778.01341737626,0.9332524078597322,3.7054860309410154e-06,0.9999999999999998,644.9999999999997,,,,[],[],13,595.2307692307693,32.999999999999744,1225.0000000000002,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.00000000000023, 661.0000000000005, 543.0000000000002, 468.0, 1178.9999999999998, 455.0000000000001, 601.0000000000003, 470.99999999999983, 453.9999999999999, 1225.0000000000002, 380.9999999999998, 32.999999999999744]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0000000000002,-1231.0000000000002,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,2.2737367544323206e-13,77.36410256410261,29.99999999999909,77.36410256410262,,0.0,77.36410256410261,,,22.999999999999744,0.0,45.5,2.2737367544323206e-13,2.2737367544323206e-13,,3.410605131648481e-13,0.9200305986884905,0.7419983603056642,0.4872403347266857,0.25686188169675567,0.7130801453519231,,,,,,,0.0,0.0,0.0,0.0,773,1.5546145175487407,0.7716069426332938,39,0,0.0,0.0,607,0,0.6238422641539039,0.7606146383541014,35,383.0556965594777,0.5050959992771606,363.5,69.98688933524788,0.5177288781915519,664,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,499.25,,3.9851455468919994e-13,0.9200305986884906,0.7419983603056641,0.5547712776594544,0.43187998124706956,0.738614041346944,0.9999999992656705,0.9999999999304173,0.9999999999304173,0.9999999999304183,,0.9999999960885735,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.4844827563820537,0.8281609189655437,773,1.6686007872333786,0.7996820036236459,68,498.510280736516,0.6779649349247312,420.5,125.00356718192629,0.7031620540256731,477,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,358.5
