wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,relative_prominences_total_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
coif3,1,periodic,8.383857490608671e-27,315.1023155906439,4116379.05328985,0.559322033898305,342.5318663465831,101,raw,6.486340617532794e-14,-1.0599565669622285e-10,5.840885710466272,17804.257319488665,0.7505503383351505,3.126513911723669e-05,1.0,492.00000000000017,,,,[],[],14,202.5,31.000000000000284,422.9999999999999,"[1, 9, 15, 25, 33, 40, 50, 55, 60, 68, 76, 84, 91, 97]","[153.0, 31.000000000000284, 221.00000000000017, 358.0000000000001, 302.0, 56.99999999999994, 422.9999999999999, 61.00000000000023, 231.0, 87.99999999999977, 400.00000000000017, 234.9999999999999, 144.99999999999977, 130.00000000000006]","[0, 0, 0, 0, 31, 39, 0, 54, 58, 58, 0, 77, 87, 96]","[4, 11, 21, 31, 42, 42, 58, 58, 61, 71, 99, 99, 99, 99]",21699749.0,582.0000000000001,-582.0000000000001,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,55.0,1.0,0.0,55.0,,1.1368683772161603e-13,12.833333333333343,10.0,12.833333333333401,,0.0,12.833333333333343,,,21.000000000000284,0.0,55.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,0.9114986727590473,0.8449523847714061,0.0014314440366912113,0.48560667204734986,0.0007799535959601948,6.881765107402446e-13,6.881765107402446e-13,5.872354911762837e-15,,3.0954731917128144e-10,,,,,0.0,,0.0,1.0,1.0,1.0,0.40000000015518833,0.17391304357512768,353,1.164645768316801,0.7509005448960849,80,0,0.333333333367881,0.5000000001501578,363,0,0.4488538254420909,0.7101861743757755,74,162.30526793668776,0.7827238715706991,217.5,126.5774892055882,0.7457796064680804,107,coif,0.4286494755244755,0.8320241751538301,0.4503381145867181,1,80.5,1.650291014954064e-12,0.9114986727590473,0.8449523847714061,0.001870583094332206,0.49364406779660974,0.000779953595960195,9.971401482289366e-11,3.0675462170393075e-13,3.0675462170393075e-13,2.6645352591003757e-15,,3.095473252723302e-10,,,,,0.0,,0.0,1.0000000000000002,0.9999999999999998,1.0,0.40000000018487275,0.21430207568882315,1079,1.1680802961458205,0.7506183334371117,632,316.07673119038674,0.7884359228980009,855.5,797.1104617182933,0.6079060471250379,742,609.2430555555555,550.0,380.1365092775268,144,0.6025637596120199,0.7041853162003918,0.3669497734114685,1,556.75
db8,1,smooth,6.264399121888139e-27,316.36796026586256,9047788.094277907,0.5431034482758621,324.3336784660981,101,raw,5.6421314265306946e-14,-1.037548935656219e-10,4.924754517994842,303065.12317394814,0.9914943913701437,3.126513911723669e-05,1.0,491.99999999999994,,,,[],[],14,202.5,31.0,422.9999999999998,"[1, 9, 15, 25, 33, 40, 50, 55, 60, 68, 76, 84, 91, 97]","[153.00000000000003, 31.0, 220.9999999999999, 358.00000000000017, 302.00000000000006, 57.0, 422.9999999999998, 60.99999999999994, 231.0, 88.00000000000011, 400.0, 235.00000000000006, 145.00000000000023, 129.9999999999999]","[0, 0, 0, 0, 31, 39, 0, 54, 58, 58, 0, 77, 87, 96]","[4, 11, 21, 31, 42, 42, 58, 58, 61, 71, 99, 99, 99, 99]",21699749.0,582.0,-582.0,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,55.0,1.0,0.0,55.0,,0.0,12.833333333333343,10.0,12.83333333333339,,0.0,12.833333333333343,,,21.0,0.0,55.0,2.2737367544323206e-13,0.0,,5.684341886080802e-14,0.9249007777048226,0.4520744692045052,0.025498941807373294,0.33114395183360756,0.0562332366061302,6.881765107402446e-13,6.881765107402446e-13,4.9200811422877825e-15,,3.0954731917128144e-10,,,,,0.0,,0.0,1.0,1.0,1.0,0.40000000015518805,0.17391304357512755,354,0.948678047504728,0.6116562496352804,506,0,0.3333333333678809,0.5000000001501576,366,0,0.35797027543128784,0.5663882672680662,502,83.2986594529988,0.8884890770374849,432.0,419.9291817025937,0.6550879120127184,271,db,0.4725384615384616,1.0,0.3692230769230769,3,204.0,1.650291014954064e-12,0.9249007777048225,0.45207446920450517,0.025927496736135324,0.3415948275862071,0.056233236606130194,9.968093017675983e-11,3.0675462170393075e-13,3.0675462170393075e-13,2.1094237467877974e-15,,3.095473252723302e-10,,,,,0.0,,0.0,1.0000000000000002,0.9999999999999998,1.0,0.40000000018486265,0.21430207568881773,1143,0.9530726752706437,0.6124526075104617,1167,16.97056274847714,0.9886408549206981,1155.0,1154.8753246753247,0.6077742427213932,743,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,557.75
db6,1,smooth,4.1274452241805274e-27,318.17994128200013,5688552.793163862,0.5178571428571429,265.2175578207472,101,raw,4.22808103160218e-14,-1.0060097199726675e-10,5.415979270390176,150768.8128705648,0.9813051041781812,3.1265139117236705e-05,1.0,492.0,,,,[],[],14,202.5,31.000000000000057,422.99999999999983,"[1, 9, 15, 25, 33, 40, 50, 55, 60, 68, 76, 84, 91, 97]","[153.0, 31.000000000000057, 220.9999999999999, 357.9999999999999, 302.0, 57.000000000000114, 422.99999999999983, 60.99999999999994, 230.99999999999997, 88.00000000000017, 400.0, 235.0, 144.99999999999994, 130.00000000000006]","[0, 0, 0, 0, 31, 39, 0, 54, 58, 58, 0, 77, 87, 96]","[4, 11, 21, 31, 42, 42, 58, 58, 61, 71, 99, 99, 99, 99]",21699749.0,582.0,-582.0,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,55.0,1.0,0.0,55.0,,0.0,12.833333333333343,10.0,12.833333333333377,,0.0,12.833333333333343,,,21.000000000000057,0.0,55.0,1.7053025658242404e-13,0.0,,0.0,0.9440881216833628,0.6627335520759406,0.009104360167769525,0.09070294784580571,0.026627596970418627,6.881765107402446e-13,6.881765107402446e-13,3.650382782987709e-15,,3.0954731917128144e-10,,,,,0.0,,0.0,1.0,1.0,1.0,0.40000000015518766,0.17391304357512738,382,0.9493040470583625,0.6120598602598295,504,0,0.3333333333678808,0.5000000001501574,369,0,0.3466513157486595,0.5484791658651719,525,80.88263101556477,0.8917233855213323,445.0,433.9940115612275,0.6480035936977478,286,db,0.4725384615384616,1.0,0.3692230769230769,3,215.25,1.6504020372565265e-12,0.9440881216833628,0.6627335520759408,0.00954012491811931,0.10491071428571441,0.02662759697041863,9.968759151490758e-11,3.0675462170393075e-13,3.0675462170393075e-13,1.5543122344752192e-15,,3.095473252723302e-10,,,,,0.0,,0.0,1.0000000000000002,0.9999999999999998,1.0,0.4000000001848645,0.2143020756888187,1123,0.9552050360099961,0.6138228806584128,1165,29.698484809834994,0.9801214961112216,1144.0,1143.6145104895104,0.6071959555522641,744,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,558.5
sym5,1,antireflect,5.092078210539906e-23,277.59820510377597,3851968.355052097,0.509090909090909,126.74350268496993,101,smoothed,4.570126455489864e-12,-1.11181619466554e-10,5.6296633440551345,51600.596569756206,0.9888394445887386,0.0002552608750673812,1.0,481.4000000000001,,,,[],[],8,143.12499999999324,31.799999999990177,541.2000000000005,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.9999999999851, 68.19999999999521, 74.99999999998846, 541.2000000000005, 39.19999999999976, 203.19999999998686, 31.799999999990177, 67.39999999999992]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.68000002,541.2000000000005,-541.2000000000005,0.0,,,,DWT,mdp.39015035518102,1.1175870895385742e-08,,0.0,15.5,3.0,0.0,29.0,,4.547473508864641e-13,37.943181818175034,12.000000000054342,37.943181818177216,,0.0,37.943181818175034,,,29.599999999990132,0.0,20.0,4.547473508864641e-13,4.547473508864641e-13,,1.1368683772161603e-13,0.48560033095366295,0.16747453608534363,0.09929770432551735,0.030668127053668004,0.23077610366384724,,,,,,,,,,,,0.0006613756613756613,0.0,0.0,,0.00033068783068783067,0.0005316886431305827,628,0.5293240110646342,0.2648256363048636,633,0,0.00022045855379188714,0.0002325581395348837,628,0,0.20276336041640786,0.24870718278553708,614,8.180260794538684,0.9890491823366283,625.75,625.6690061777447,0.5756825563624239,492,sym,0.9544887860677335,0.9379294513705096,0.05047901434143368,6,370.5,0.9999999999621465,0.5143619135370174,0.7543708133560177,0.0005807072635899205,0.022727272727271874,0.007349792608189024,0.9999999999734357,0.9999999999695475,0.9999999999695475,0.9999999999696344,,0.03508771956572881,,,,,1.0,,0.0002805836139169472,0.0,0.0,0.0,1.617684151554472,0.8666826783170253,637,0.9981237345548426,0.6414028013893083,1082,314.66251762801363,0.789382518321276,859.5,801.9011052937753,0.6070406567509994,745,1011.0847953216374,1049.0,328.6931759747421,342,1.0,0.6088889186060837,0.11733332441817487,5,560.0
db7,1,antisymmetric,6.400864247987362e-27,316.2743682999147,3973974.881796351,0.5701754385964912,327.26247701736133,101,raw,5.395903745821749e-14,-9.90446613613472e-11,5.767846584004283,66604.81980807771,0.914761958357065,3.1265139117236685e-05,1.0,491.99999999999994,,,,[],[],14,202.50000000000003,31.000000000000057,422.9999999999999,"[1, 9, 15, 25, 33, 40, 50, 55, 60, 68, 76, 84, 91, 97]","[153.0, 31.000000000000057, 221.0000000000001, 358.0, 302.0000000000001, 57.000000000000114, 422.9999999999999, 61.0, 231.00000000000006, 87.99999999999989, 400.0, 235.0000000000001, 145.00000000000006, 130.0000000000001]","[0, 0, 0, 0, 31, 39, 0, 54, 58, 58, 0, 77, 87, 96]","[4, 11, 21, 31, 42, 42, 58, 58, 61, 71, 99, 99, 99, 99]",21699748.999999996,582.0,-582.0,0.0,,,,DWT,mdp.39015035518102,3.725290298461914e-09,,0.0,55.0,1.0,0.0,55.0,,0.0,12.833333333333371,9.999999999999545,12.833333333333393,,0.0,12.833333333333371,,,21.000000000000057,0.0,55.0,1.1368683772161603e-13,0.0,,5.684341886080802e-14,0.9239097180699392,0.8136299497369627,0.0007364475252542061,0.5889724310776945,0.010266538426407623,6.907159074588434e-13,6.907159074588434e-13,5.078793437200292e-15,,3.0953934114759146e-10,,,,,0.0,,9.352787130564908e-05,1.0,1.0,1.0,0.4000467640908385,0.17393337572106596,325,1.201224617274713,0.7744846065579105,38,0,0.33334372535358125,0.5000155881287112,320,0,0.4675030169672516,0.7396933262228387,32,166.01882423388017,0.7777525780001604,178.75,62.72766953692314,0.7692310413427843,81,db,0.4725384615384616,1.0,0.3692230769230769,3,61.5,1.650291014954064e-12,0.9239097180699392,0.8136299497369628,0.0011758922205114403,0.5953947368421053,0.010266538426407623,9.968759151490758e-11,3.078648447285559e-13,3.078648447285559e-13,2.220446049250313e-15,,3.095393455443407e-10,,,,,0.0,,9.352787130564908e-05,1.0000000000000002,0.9999999999999998,1.0,0.4000467641205142,0.21432712970999993,1071,1.2040132619286008,0.7737091628777928,570,354.26049737446033,0.7628778464695714,820.5,744.0219378427788,0.6068405296604885,746,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,560.0
rbio2.2,1,smooth,3.855014844238855e-27,318.4764939190115,4298715.825176923,0.5377358490566038,379.8981916836278,101,raw,3.93964289134313e-14,-1.0441580933218125e-10,5.649803799021868,32173.254138483448,0.8285946371918115,3.126513911723669e-05,1.0,492.00000000000006,,,,[],[],14,202.5,31.000000000000057,423.00000000000006,"[1, 9, 15, 25, 33, 40, 50, 55, 60, 68, 76, 84, 91, 97]","[153.0, 31.000000000000057, 221.0, 358.0, 302.0, 56.999999999999886, 423.00000000000006, 60.99999999999994, 231.0, 88.00000000000011, 400.0, 235.0000000000001, 145.0, 129.99999999999994]","[0, 0, 0, 0, 31, 39, 0, 54, 58, 58, 0, 77, 87, 96]","[4, 11, 21, 31, 42, 42, 58, 58, 61, 71, 99, 99, 99, 99]",21699749.0,582.0,-582.0,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,55.0,1.0,0.0,55.0,,0.0,12.833333333333343,10.0,12.83333333333335,,0.0,12.833333333333343,,,21.000000000000057,0.0,55.0,5.684341886080802e-14,0.0,,5.684341886080802e-14,0.9472283628908612,0.7630079387272793,0.002321329628097402,0.2800239592692425,0.003573214581091197,6.881765107402446e-13,6.881765107402446e-13,1.2696983593000725e-15,,3.0954731917128144e-10,,,,,0.0,,0.0,1.0,1.0,1.0,0.400000000155187,0.1739130435751271,466,1.0644405214523387,0.6862936261926257,323,0,0.3333333333678805,0.500000000150157,509,0,0.3992309610193144,0.6316718112392489,327,95.46159786357374,0.8722066963004368,406.25,389.68737196783707,0.6641823307472733,242,rbio,0.5526806526806527,0.7756047683408396,0.3804421126212912,2,182.0,1.650291014954064e-12,0.9472283628908612,0.7630079387272793,0.002760077342031763,0.29127358490566013,0.003573214581091197,9.968759151490758e-11,3.0675462170393075e-13,3.0675462170393075e-13,5.551115123125783e-16,,3.095473252723302e-10,,,,,0.0,,0.0,1.0000000000000002,0.9999999999999998,1.0,0.4000000001848642,0.21430207568881857,1131,1.069159745564368,0.6870511462624537,913,154.14927829866735,0.8968210988630071,1022.0,1010.3747553816047,0.606375743541276,747,704.7555555555556,800.5,438.966706050773,270,0.697029130312819,0.8131655370048468,0.26812994767957266,3,561.0
coif3,1,symmetric,6.4348555614479744e-27,316.2513664354359,4070112.013329388,0.5423728813559322,299.5120543715549,101,raw,5.6350963499390104e-14,-1.0529765948064101e-10,5.810382577496931,18065.87202665794,0.8114787513409755,3.126513911723669e-05,1.0,492.00000000000017,,,,[],[],14,202.50000000000003,31.00000000000017,422.9999999999999,"[1, 9, 15, 25, 33, 40, 50, 55, 60, 68, 76, 84, 91, 97]","[153.00000000000006, 31.00000000000017, 221.00000000000006, 358.0000000000001, 302.0, 56.99999999999994, 422.9999999999999, 61.00000000000023, 231.0, 87.99999999999977, 400.0000000000001, 234.9999999999999, 144.9999999999999, 129.99999999999994]","[0, 0, 0, 0, 31, 39, 0, 54, 58, 58, 0, 77, 87, 96]","[4, 11, 21, 31, 42, 42, 58, 58, 61, 71, 99, 99, 99, 99]",21699749.0,582.0000000000001,-582.0000000000001,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,55.0,1.0,0.0,55.0,,1.1368683772161603e-13,12.833333333333371,9.999999999999545,12.833333333333384,,0.0,12.833333333333371,,,21.00000000000017,0.0,55.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,0.9236661478106636,0.8318712808883196,0.0012056400379052248,0.32418617164379904,0.0008308101842020685,6.907159074588434e-13,6.907159074588434e-13,4.285231962637746e-15,,3.0953934114759146e-10,,,,,0.0,,0.0,1.0,1.0,1.0,0.40000000015518544,0.1739130435751264,550,1.100744941880711,0.7097007511944192,234,0,0.3333333333678805,0.500000000150157,500,0,0.4163520101129779,0.6587611032713548,241,167.26301643419762,0.7760869927253043,381.25,326.76898862033926,0.6328560800306575,336,coif,0.4286494755244755,0.8320241751538301,0.4503381145867181,1,252.25,1.650291014954064e-12,0.9236661478106635,0.8318712808883197,0.0016448783970459979,0.3347457627118643,0.0008308101842020686,9.970080316890062e-11,3.078648447285559e-13,3.078648447285559e-13,1.7763568394002505e-15,,3.095393455443407e-10,,,,,0.0,,0.0,1.0000000000000002,0.9999999999999998,1.0,0.4000000001848652,0.2143020756888191,1113,1.1051883974880023,0.7102034644311082,808,215.667568261897,0.8556441979505375,960.5,936.2873503383653,0.6063696224023103,748,609.2430555555555,550.0,380.1365092775268,144,0.6025637596120199,0.7041853162003918,0.3669497734114685,1,561.25
sym14,1,periodic,1.8597754124025396e-22,271.9725507412969,4254562.175027834,0.5078125,91.24004206351391,101,smoothed,9.325029197660313e-12,1.0362826152742132e-10,5.827988893779891,19481.99918626265,0.9772879620304306,0.00025526087506742227,0.9999999999999999,481.4000000000005,,,,[],[],8,143.1249999999729,31.799999999988586,541.1999999999389,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999997374, 68.19999999998078, 74.99999999997578, 541.1999999999389, 39.19999999998498, 203.1999999999635, 31.799999999988586, 67.39999999997713]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.67999977,541.199999999995,-541.199999999995,0.0,,,,DWT,mdp.39015035518102,2.384185791015625e-07,,0.0,15.5,3.0,0.0,29.0,,5.002220859751105e-12,37.94318181815471,12.000000000216914,37.94318181817119,,0.0,37.94318181815471,,,29.59999999998854,0.0,20.0,6.116351869422942e-11,5.002220859751105e-12,,5.115907697472721e-13,0.4209119824538757,0.5156212196172675,0.4351265030092257,0.014495481927710302,0.030289349752373452,,,,,,,,,,,,0.014109347442680775,0.0,0.0,,0.007054673721340388,0.011342691053452432,598,0.7458349834576056,0.3731480528822443,378,0,0.004703115814226925,0.004961240310077519,598,0,0.2832889073520905,0.3474788833507125,368,129.96794476587937,0.8260134608221159,485.5,459.38066810618574,0.5880401976131999,454,sym,0.9544887860677335,0.9379294513705096,0.05047901434143368,6,342.0,0.9999999999623299,0.45479099949546203,0.8394216545672257,0.0025446824032265684,0.010742187499999611,0.0011060982084626892,0.9999999999732507,0.9999999999687381,0.9999999999687381,0.9999999999693945,,0.03508771956858095,,,,,1.0,,0.005985783763561541,0.0,0.0,0.0,1.620536751630108,0.8682109736096161,607,0.9985970824545872,0.6417069787757556,1079,333.75440072005046,0.7766034801070613,843.0,776.9311981020167,0.6061732259973057,749,1011.0847953216374,1049.0,328.6931759747421,342,1.0,0.6088889186060837,0.11733332441817487,5,563.0
rbio4.4,1,antireflect,1.6296882365828835e-21,262.54611045117025,3825341.516643316,0.5363636363636364,180.85718871092126,101,smoothed,2.9748998000397593e-11,7.149499881007543e-10,5.627632989660682,47777.31100441456,0.9851340125991811,0.00025526087506781947,1.0,481.40000000000316,,,,[],[],8,143.1249999999293,31.799999999961585,541.1999999999855,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999991132, 68.19999999992916, 74.99999999991599, 541.1999999999855, 39.19999999994093, 203.19999999987056, 31.799999999961585, 67.3999999999192]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.679999143,541.1999999999855,-541.1999999999855,0.0,,,,DWT,mdp.39015035518102,8.642673492431641e-07,,0.0,15.5,3.0,0.0,29.0,,1.4551915228366852e-11,37.943181818111086,12.000000000565933,37.94318181813246,,0.0,37.943181818111086,,,29.59999999996154,0.0,20.0,1.4551915228366852e-11,1.4551915228366852e-11,,3.183231456205249e-12,0.31251910665490157,0.16391039041775696,0.07708658554553965,0.3756845564074477,0.20691086125865205,,,,,,,,,,,,0.05114638447971781,0.0,0.0,,0.025573192239858905,0.04111725506876506,568,0.5410481190410291,0.2706913145851874,632,0,0.017048794826572605,0.017984496124031007,568,0,0.2272223000568596,0.27870823405735257,521,45.580514842784886,0.9389819078409841,572.25,569.5741163715655,0.5864588254064358,469,rbio,0.7581440781440781,0.7756722974534543,0.236597456063109,2,352.25,0.9999999999641032,0.3549729822375487,0.7535001068361329,0.00045081344483950046,0.27840909090909083,0.006606565051024705,0.999999999970111,0.9999999999670006,0.9999999999670006,0.9999999999678519,,0.03508771957470408,,,,,1.0,,0.021698466142910586,0.0,0.0,0.0,1.6283930928203967,0.8724200491686669,576,1.0039655118562927,0.6451567771705912,1074,352.13917703090067,0.7642977396044841,825.0,749.8472727272728,0.6060444521315593,750,704.7555555555556,800.5,438.966706050773,270,0.697029130312819,0.8131655370048468,0.26812994767957266,3,563.25
sym5,1,periodic,4.475858998933248e-23,278.15839179172195,3771786.3447474176,0.5181818181818182,97.97629417975023,101,smoothed,4.6088545521270856e-12,,5.598337628901892,21363.510187843884,0.9764836100852504,0.00025526087506735505,1.0,481.4000000000001,,,,[],[],8,143.1249999999909,31.799999999990177,541.1999999999817,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.9999999999851, 68.19999999999521, 74.99999999998846, 541.1999999999817, 39.19999999999976, 203.19999999998686, 31.799999999990177, 67.39999999999992]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.680000007,541.2000000000005,-541.2000000000005,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,29.0,3.0,0.0,29.0,,4.547473508864641e-13,37.943181818172704,12.000000000072987,37.9431818181782,,0.0,37.943181818172704,,,29.599999999990132,0.0,20.0,1.830358087318018e-11,4.547473508864641e-13,,1.1368683772161603e-13,0.4920418130213282,0.11248442585999616,0.032412851998951775,0.14567360350492836,0.04203388606109807,,,,,,,,,,,,0.0,1.0,0.0,,0.1,0.16078264568268824,511,0.4427567225686815,0.22151523137345372,657,0,0.33333333333333337,0.3516279069767442,479,0,0.1649293160892605,0.2023003834571782,662,95.89012809808247,0.871633027981148,577.25,565.189375824712,0.5494376652623276,545,sym,0.9544887860677335,0.9379294513705096,0.05047901434143368,6,410.25,0.9999999999620298,0.5202938160117632,0.740936949544605,0.00018955502261918278,0.10795454545454519,0.0014718545197776277,0.9999999999734357,0.9999999999694547,0.9999999999694547,0.9999999999696737,,0.03508771956605591,,,,,1.0,,0.0,0.3417721518987343,0.0,0.0,1.6517210749375069,0.8849181366362117,363,1.0265101018690082,0.6596441224662907,1038,477.29707730091957,0.6805240446446321,700.5,537.8929336188437,0.6058242713183,751,1011.0847953216374,1049.0,328.6931759747421,342,1.0,0.6088889186060837,0.11733332441817487,5,564.5
sym10,1,antisymmetric,6.2237295150770305e-24,286.3962473675978,4131531.3770404183,0.55,305.1957420651077,101,raw,1.7849396328421056e-12,-1.2148360095665223e-10,5.848162524187085,95001.56452898643,0.9416245283488419,3.126513911723516e-05,0.9999999999999997,492.0000000000005,,,,[],[],14,202.50000000000517,31.000000000004547,423.0000000000079,"[1, 9, 15, 25, 33, 40, 50, 55, 60, 68, 76, 84, 91, 97]","[153.00000000000733, 31.000000000004547, 221.0000000000049, 358.0000000000083, 302.0000000000103, 57.000000000004036, 423.0000000000079, 61.00000000000142, 231.00000000000804, 88.0000000000025, 399.9999999999993, 235.00000000000597, 145.0000000000034, 130.000000000005]","[0, 0, 0, 0, 31, 39, 0, 54, 58, 58, 0, 77, 87, 96]","[4, 11, 21, 31, 42, 42, 58, 58, 61, 71, 99, 99, 99, 99]",21699749.000000045,582.0000000000023,-582.0000000000023,0.0,,,,DWT,mdp.39015035518102,4.470348358154297e-08,,0.0,55.0,1.0,0.0,55.0,,2.2737367544323206e-12,12.833333333338516,9.999999999927695,12.833333333338631,,0.0,12.833333333338516,,,21.000000000004547,0.0,55.0,7.901235221652314e-12,2.2737367544323206e-12,,5.115907697472721e-13,0.607525728030794,0.8480730070470098,0.0015053942028721927,0.3968253968253975,0.01578672331703161,1.150346713525206e-12,1.150346713525206e-12,4.731213511341897e-13,,3.082788134045744e-10,,,,,0.0,,0.0011223344556677889,1.0,1.0,1.0,0.40056116738280545,0.17415702932630678,285,0.9543494855003891,0.6153128858393008,501,0,0.33345803719630224,0.5001870558928263,287,0,0.3739432498846211,0.5916610509170457,459,113.31372379372236,0.8483082680137586,383.0,358.1742163186828,0.667795365599918,230,sym,0.7975248435774752,0.6446258745038164,0.2483448471446224,6,174.0,1.6435186545038505e-12,0.607525728030794,0.8480730070470099,0.0019445007395549668,0.40625000000000033,0.015786723317031612,1.0020972940338879e-10,5.127009927718973e-13,5.127009927718973e-13,2.1094237467877974e-13,,3.08278819138863e-10,,,,,0.0,,0.0011223344556677889,1.0000000000000002,0.9999999999999998,1.0,0.40056116741240716,0.2146027239428571,1032,0.9583388800390646,0.6158367154864748,1153,85.55992052357225,0.9427309768918526,1092.5,1089.1496567505721,0.6057363050456586,752,1011.0847953216374,1049.0,328.6931759747421,342,1.0,0.6088889186060837,0.11733332441817487,5,565.25
