wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
coif3,1,periodic,8.945465384477292e-27,316.9456265356714,4445385.32952225,0.5196078431372549,64.45128776449799,86,smoothed,6.641457409868121e-14,-8.628067149629719e-11,5.469431696829651,29860.00049588922,0.9743609265191645,0.00012494480117176808,1.0,521.7,,,,[],[],8,177.47500000000005,45.799999999999955,665.4000000000001,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.7999999999999, 665.4000000000001, 45.799999999999955, 114.60000000000036, 106.40000000000009, 71.0, 207.59999999999985]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4000000000001,-665.4000000000001,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.23863636363643,12.7999999999995,47.23863636363642,,0.0,47.23863636363643,,,34.799999999999955,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9311846856788375,0.30979448712394275,0.24314202388021638,0.16052195526097846,0.05444525702546497,0.0002748007694421544,0.10013740038472108,0.1915726940567253,351,0.9211659518239594,0.4560204617642921,194,0,0.33342493358981407,0.40638606676342526,319,0,0.33981768179388805,0.4140820298863723,230,73.68627190099026,0.8963624867777915,273.5,258.2934082575609,0.7558465035858015,113,coif,0.6425338757037795,0.7893221624566445,0.31342963827036097,2,85.25,,,,,,,1.0,0.0,0.9999999999667071,0.9235525448380136,0.6094101751101715,0.014281285475835483,0.09087904824851337,0.010750013748421213,0.9999999998695036,0.9999999997783167,0.9999999997783167,0.9999999997783237,3.065392384371535e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.264344829692552,0.874280331984641,295,1.2066288819845974,0.7850306901407735,273,15.556349186104045,0.9890602326398705,284.0,283.57394366197184,0.8946707632960254,48,577.436507936508,537.5,434.4574086564851,126,0.6134755030592053,1.0,0.2705671478585563,2,36.5,48
rbio3.1,1,reflect,1.7846602060441867e-26,313.94610053114656,4131016.2634951356,0.5340909090909091,266.12530102487455,86,smoothed,1.0906004781434099e-13,-7.321041550767409e-11,5.408436066007345,29837.43329513172,0.7109734125865287,0.00012494480117176816,1.0,521.6999999999998,,,,[],[],8,177.47499999999997,45.80000000000007,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999982, 71.79999999999984, 665.3999999999999, 45.80000000000007, 114.60000000000002, 106.39999999999998, 71.00000000000006, 207.59999999999997]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.399999995,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636346,12.800000000000182,47.23863636363634,,0.0,47.238636363636346,,,34.80000000000007,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,2.2737367544323206e-13,0.8975159811169331,0.20578401083134268,0.04103580294209967,0.35971510883482677,0.05433898358037838,0.0001374003847210772,0.20006870019236056,0.3827510974423679,209,0.8275411325229631,0.4096717737285472,297,0,0.6667124667949071,0.8126046667410964,188,0,0.31167797746111614,0.3797926255534218,306,60.194130389377115,0.9153387758236609,250.0,238.96553985789294,0.7818606677993128,73,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,55.5,,,,,,,1.0,1.0,0.9999999999667079,0.8916011366047999,0.5650658718646562,0.0024102950497564704,0.20365168539325834,0.010729030451469586,0.9999999998695442,0.9999999997783003,0.9999999997783003,0.9999999997783087,3.06561442897646e-11,5.911563017261764e-05,0.6428571428571428,0.35294117647058826,0.0,1.2996093895245238,0.8986653813423274,193,1.2044510517479898,0.7836137975077698,285,65.05382386916237,0.9542518819485497,239.0,230.14644351464435,0.8930893727604914,49,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,38.0,49
bior2.8,1,reflect,6.815293023928742e-27,318.1268105997642,4580173.258682365,0.5294117647058824,77.52596419456161,86,smoothed,5.813889421570489e-14,-8.69994742913605e-11,5.482081306540645,28230.527320867783,0.9783490289592695,0.000124944801171768,0.9999999999999998,521.7,,,,[],[],8,177.47500000000005,45.80000000000007,665.4000000000001,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000016, 71.80000000000001, 665.4000000000001, 45.80000000000007, 114.59999999999991, 106.39999999999998, 71.00000000000006, 207.60000000000014]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4000000000001,-665.4000000000001,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.23863636363643,12.7999999999995,47.2386363636364,,0.0,47.23863636363643,,,34.80000000000007,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9444430929162402,0.3313647522924255,0.329796475397643,0.29536039768019906,0.04677174315697367,0.0002748007694421544,0.10013740038472108,0.1915726940567253,373,1.0340993259296474,0.5119277923666691,126,0,0.33342493358981407,0.40638606676342526,332,0,0.3895472922886963,0.4746796360805042,146,126.3760921482646,0.8222558478927362,244.25,195.32359810730264,0.7393628043964384,145,bior,1.0,0.8112115073539259,0.05663654779382223,5,110.0,,,,,,,1.0,0.0,0.9999999999667064,0.9361346975426287,0.6186065408399709,0.019371055397640467,0.1672174487772639,0.009234906940377305,0.9999999998695442,0.9999999997783167,0.9999999997783167,0.9999999997783209,3.065392384371535e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.264344829692563,0.8742803319846487,280,1.251250558921451,0.8140614769584755,148,93.33809511662427,0.9343613958392234,214.0,193.6448598130841,0.8919345657114541,50,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,38.25,50
rbio3.1,1,periodic,1.7846602060441867e-26,313.94610053114656,4131793.6750289695,0.5340909090909091,266.0728831991852,86,smoothed,1.0906004781434099e-13,-7.321041550767409e-11,5.398669185083062,30733.945648243796,0.7295895676696633,0.00012494480117176816,1.0,521.6999999999998,,,,[],[],8,177.47499999999997,45.80000000000007,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999982, 71.79999999999984, 665.3999999999999, 45.80000000000007, 114.60000000000002, 106.39999999999998, 71.00000000000006, 207.59999999999997]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.399999995,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636346,12.800000000000182,47.23863636363634,,0.0,47.238636363636346,,,34.80000000000007,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,2.2737367544323206e-13,0.8975159811169331,0.1891294091306523,0.04153559673288993,0.35971510883482677,0.058560838889404124,0.0001374003847210772,0.20006870019236056,0.3827510974423679,205,0.8211524706916233,0.4065090857105903,303,0,0.6667124667949071,0.8126046667410964,175,0,0.30929138694094127,0.3768844653838725,317,70.58800653557704,0.9007201033254894,250.0,234.64210713038125,0.774551331550227,89,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,67.5,,,,,,,1.0,1.0,0.9999999999667079,0.8916011366047999,0.557965272631065,0.0024396511342844257,0.20365168539325834,0.01156262009904246,0.9999999998695442,0.9999999997783003,0.9999999997783003,0.9999999997783087,3.06561442897646e-11,5.911563017261764e-05,0.6428571428571428,0.35294117647058826,0.0,1.2996093895245238,0.8986653813423274,197,1.2012488660324876,0.7815304609494197,292,67.17514421272202,0.9527600954903502,244.5,235.27198364008183,0.890409583610154,51,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,39.5,51
rbio3.1,1,antisymmetric,1.7846602060441867e-26,313.94610053114656,4131793.6750289695,0.5340909090909091,266.0728831991852,86,smoothed,1.0906004781434099e-13,-7.321041550767409e-11,5.398669185083062,30733.945648243796,0.7295895676696633,0.00012494480117176816,1.0,521.6999999999998,,,,[],[],8,177.47499999999997,45.80000000000007,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999982, 71.79999999999984, 665.3999999999999, 45.80000000000007, 114.60000000000002, 106.39999999999998, 71.00000000000006, 207.59999999999997]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.399999995,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636346,12.800000000000182,47.23863636363634,,0.0,47.238636363636346,,,34.80000000000007,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,2.2737367544323206e-13,0.8975159811169331,0.1891294091306523,0.04153559673288993,0.35971510883482677,0.058560838889404124,0.0001374003847210772,0.20006870019236056,0.3827510974423679,202,0.8211524706916233,0.4065090857105903,301,0,0.6667124667949071,0.8126046667410964,178,0,0.30929138694094127,0.3768844653838725,319,70.35623639735144,0.9010460810163834,250.0,234.94131936847842,0.7747143203956741,87,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,66.0,,,,,,,1.0,1.0,0.9999999999667079,0.8916011366047999,0.557965272631065,0.0024396511342844257,0.20365168539325834,0.01156262009904246,0.9999999998695442,0.9999999997783003,0.9999999997783003,0.9999999997783087,3.06561442897646e-11,5.911563017261764e-05,0.6428571428571428,0.35294117647058826,0.0,1.2996093895245238,0.8986653813423274,196,1.2012488660324876,0.7815304609494197,293,68.58935777509511,0.9517655711848839,244.5,234.87934560327201,0.8899123214574209,52,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,40.25,52
rbio3.1,1,symmetric,1.7846602060441867e-26,313.94610053114656,4131793.6750289695,0.5340909090909091,266.0728831991852,86,smoothed,1.0906004781434099e-13,-7.321041550767409e-11,5.398669185083062,30733.945648243796,0.7295895676696633,0.00012494480117176816,1.0,521.6999999999998,,,,[],[],8,177.47499999999997,45.80000000000007,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999982, 71.79999999999984, 665.3999999999999, 45.80000000000007, 114.60000000000002, 106.39999999999998, 71.00000000000006, 207.59999999999997]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.399999995,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636346,12.800000000000182,47.23863636363634,,0.0,47.238636363636346,,,34.80000000000007,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,2.2737367544323206e-13,0.8975159811169331,0.1891294091306523,0.04153559673288993,0.35971510883482677,0.058560838889404124,0.0001374003847210772,0.20006870019236056,0.3827510974423679,204,0.8211524706916233,0.4065090857105903,302,0,0.6667124667949071,0.8126046667410964,177,0,0.30929138694094127,0.3768844653838725,318,70.17300050589257,0.9013037967568318,250.25,235.18910343472055,0.7746673695457857,88,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,66.75,,,,,,,1.0,1.0,0.9999999999667079,0.8916011366047999,0.557965272631065,0.0024396511342844257,0.20365168539325834,0.01156262009904246,0.9999999998695442,0.9999999997783003,0.9999999997783003,0.9999999997783087,3.06561442897646e-11,5.911563017261764e-05,0.6428571428571428,0.35294117647058826,0.0,1.2996093895245238,0.8986653813423274,198,1.2012488660324876,0.7815304609494197,294,67.88225099390856,0.9522628333376171,246.0,236.6341463414634,0.8896335263734498,53,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,41.0,53
rbio2.8,1,antireflect,5.686711895387338e-27,318.9130436682029,4476644.702959965,0.5098039215686274,99.62278435595964,86,smoothed,5.4273897280635517e-14,-8.718841204569125e-11,5.514756154878179,121076.63652799212,0.9907813546541381,0.00012494480117176802,0.9999999999999996,521.7,,,,[],[],8,177.475,45.80000000000007,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.79999999999984, 665.4, 45.80000000000007, 114.60000000000014, 106.39999999999998, 71.0, 207.59999999999997]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.238636363636374,12.799999999999955,47.23863636363636,,0.0,47.238636363636374,,,34.80000000000007,0.0,15.5,0.0,0.0,,0.0,0.9532683035855687,0.38708229291883595,0.26323851083496325,0.025683512841756323,0.4840025718430324,0.0002748007694421544,0.10013740038472108,0.1915726940567253,297,1.1009958179021564,0.5450447015395613,100,0,0.33342493358981407,0.40638606676342526,340,0,0.4226550384048314,0.5150228067017643,102,126.79741059396021,0.8216632762391558,209.75,153.18567961165047,0.7633281219451756,107,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,81.0,,,,,,,1.0,0.0,0.9999999999667066,0.9445097720371455,0.6423614125192543,0.015461680632057166,0.01454064771976199,0.09556450985528962,0.9999999998695442,0.9999999997783058,0.9999999997783058,0.9999999997783128,3.065542264479859e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.264344829692555,0.8742803319846432,289,1.2396594728179755,0.8065203361328669,168,85.55992052357225,0.9398312795192881,228.5,212.48140043763675,0.8895710546682236,54,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,41.75,54
bior2.6,1,reflect,4.887327111813692e-27,319.5709418546748,4398447.468188489,0.5306122448979592,77.52596419456161,86,smoothed,4.655578248495001e-14,-8.588294519995549e-11,5.417665240521714,28840.9880255037,0.9779476885725912,0.00012494480117176805,1.0,521.7,,,,[],[],8,177.475,45.80000000000007,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2000000000001, 71.80000000000001, 665.4, 45.80000000000007, 114.59999999999991, 106.39999999999986, 70.99999999999989, 207.6000000000002]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.238636363636374,12.799999999999955,47.23863636363635,,0.0,47.238636363636374,,,34.80000000000007,0.0,15.5,0.0,0.0,,0.0,0.9606529969133549,0.22152170915638356,0.21296591942766935,0.3118712273641857,0.049646524254938686,0.0002748007694421544,0.10013740038472108,0.1915726940567253,364,0.9382427130876891,0.4644742615834292,176,0,0.33342493358981407,0.40638606676342526,360,0,0.3513316754233065,0.42811231173927533,198,101.447851956888,0.8573166639143629,274.5,246.04250234701715,0.7356203572736371,155,bior,1.0,0.8112115073539259,0.05663654779382223,5,117.5,,,,,,,1.0,0.0,0.9999999999667069,0.9515178038062134,0.5717755543099975,0.012508849944708364,0.1765650080256826,0.00980252178903843,0.9999999998695442,0.9999999997783058,0.9999999997783058,0.9999999997783113,3.065542264479859e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.2643448296925548,0.8742803319846429,292,1.2375998963269814,0.8051803791848253,178,80.61017305526642,0.9433121145884202,235.0,221.17446808510638,0.8890259588413268,55,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,42.0,55
coif6,1,periodic,1.7290439069858912e-26,314.0835957126677,5100176.231580023,0.5166666666666667,82.50384079484313,86,smoothed,9.799396436424e-14,-8.782021776454494e-11,5.7381595028830885,26192.659388590106,0.9722062234566209,0.00012494480117176794,0.9999999999999998,521.7,,,,[],[],8,177.47500000000008,45.80000000000007,665.3999999999997,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000022, 71.80000000000018, 665.3999999999997, 45.80000000000007, 114.60000000000002, 106.40000000000009, 71.00000000000017, 207.60000000000002]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.3999999999997,-665.3999999999997,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,2.2737367544323206e-13,47.23863636363646,12.799999999999272,47.238636363636466,,0.0,47.23863636363646,,,34.80000000000007,0.0,15.5,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,0.899059319843898,0.7680323432436668,0.6641036547174651,0.12007042253521226,0.03717501700020173,0.0002748007694421544,0.10013740038472108,0.1915726940567253,344,1.3184017667010701,0.6526708691864211,49,0,0.33342493358981407,0.40638606676342526,328,0,0.49768815146808876,0.6064537869906955,61,162.44075843211272,0.771531985327549,195.5,93.55113851971356,0.7482835735357858,128,coif,0.6425338757037795,0.7893221624566445,0.31342963827036097,2,96.5,,,,,,,1.0,0.0,0.999999999966706,0.8930657562374535,0.8047774032457622,0.03900705327367927,0.06797752808988822,0.007340069010291314,0.9999999998695442,0.9999999997783222,0.9999999997783222,0.9999999997783332,3.065314668759811e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.26434482969257,0.8742803319846534,275,1.2878587208322765,0.8378786845843802,74,142.12846301849606,0.9000503073006356,174.5,116.6189111747851,0.8886679103310492,57,577.436507936508,537.5,434.4574086564851,126,0.6134755030592053,1.0,0.2705671478585563,2,43.25,56
rbio3.1,1,constant,1.7846602060441867e-26,313.94610053114656,4131793.6750289695,0.5340909090909091,266.0728831991852,86,smoothed,1.0906004781434099e-13,-7.321041550767409e-11,5.398669185083062,30733.945648243796,0.7295895676696633,0.00012494480117176816,1.0,521.6999999999998,,,,[],[],8,177.47499999999997,45.80000000000007,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999982, 71.79999999999984, 665.3999999999999, 45.80000000000007, 114.60000000000002, 106.39999999999998, 71.00000000000006, 207.59999999999997]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.399999995,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636346,12.800000000000182,47.23863636363634,,0.0,47.238636363636346,,,34.80000000000007,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,2.2737367544323206e-13,0.8975159811169331,0.1891294091306523,0.04153559673288993,0.35971510883482677,0.058560838889404124,0.0001374003847210772,0.20006870019236056,0.3827510974423679,206,0.8211524706916233,0.4065090857105903,304,0,0.6667124667949071,0.8126046667410964,195,0,0.30929138694094127,0.3768844653838725,320,64.86074827402678,0.9087753188832254,256.25,243.94635316914335,0.7741837213262821,90,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,68.25,,,,,,,1.0,1.0,0.9999999999667079,0.8916011366047999,0.557965272631065,0.0024396511342844257,0.20365168539325834,0.01156262009904246,0.9999999998695442,0.9999999997783003,0.9999999997783003,0.9999999997783087,3.06561442897646e-11,5.911563017261764e-05,0.6428571428571428,0.35294117647058826,0.0,1.2996093895245238,0.8986653813423274,199,1.2012488660324876,0.7815304609494197,296,68.58935777509511,0.9517655711848839,247.5,237.99595959595956,0.8888574691367457,56,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,43.25,57
db16,1,periodic,1.6906133096598844e-26,314.1812130935045,5081574.857693885,0.5172413793103449,107.72784020889493,86,smoothed,9.336201062894337e-14,-8.801146478276689e-11,5.7044256979683166,25448.910547299707,0.969508753519,0.00012494480117176802,1.0,521.7000000000002,,,,[],[],8,177.47500000000008,45.80000000000007,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2000000000001, 71.79999999999984, 665.4, 45.80000000000007, 114.60000000000014, 106.39999999999992, 71.00000000000028, 207.60000000000014]","[1, 11, 1, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.23863636363646,12.799999999999272,47.23863636363641,,0.0,47.23863636363646,,,34.80000000000007,0.0,15.5,0.0,0.0,,1.1368683772161603e-13,0.9001550432183718,0.7105090572468608,0.6521449291726944,0.12797474502185602,0.033672555507860115,0.0002748007694421544,0.10013740038472108,0.1915726940567253,284,1.286078939352687,0.6366695497458237,54,0,0.33342493358981407,0.40638606676342526,331,0,0.48489126603352867,0.5908602479229432,65,144.532579948836,0.7967192968370802,183.5,98.89874100851502,0.7693160478559522,100,db,0.8826993297104554,0.8262495710537796,0.13423559788654735,4,76.0,,,,,,,1.0,0.0,0.9999999999667066,0.894105591458441,0.7802526618077466,0.0383046408699881,0.07245253777605623,0.006648520999444787,0.9999999998695442,0.9999999997783222,0.9999999997783222,0.9999999997783223,3.065314668759811e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.2643448296925668,0.8742803319846513,277,1.2773824297141443,0.8310628274725761,82,137.88582233137677,0.9030338802170346,179.5,126.54038997214485,0.8884016095881235,58,628.6085858585859,538.0,414.66923933742504,396,0.6678413351712328,0.9544531433351477,0.2461751223795927,4,44.5,58
coif3,1,antireflect,8.609350585670131e-27,317.111951997649,4515626.371136427,0.5098039215686274,83.21400954341763,86,smoothed,6.590206416754606e-14,-8.607090595802453e-11,5.501146572654182,122546.62763309227,0.9939190135605915,0.00012494480117176808,0.9999999999999998,521.7,,,,[],[],8,177.47500000000002,45.799999999999955,665.4000000000001,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999993, 71.79999999999984, 665.4000000000001, 45.799999999999955, 114.60000000000036, 106.40000000000009, 71.00000000000006, 207.59999999999997]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4000000000001,-665.4000000000001,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.2386363636364,12.799999999999727,47.2386363636364,,0.0,47.2386363636364,,,34.799999999999955,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9330516349341523,0.3638750711854466,0.2882996205063864,0.025683512841756323,0.49092505286601495,0.0002748007694421544,0.10013740038472108,0.1915726940567253,342,1.0925617530895164,0.5408694428657094,104,0,0.33342493358981407,0.40638606676342526,336,0,0.42036697846675136,0.5122347101593467,105,135.4114101543884,0.8095479463370064,221.75,159.74848416797664,0.7488316384287002,127,coif,0.6425338757037795,0.7893221624566445,0.31342963827036097,2,95.75,,,,,,,1.0,0.0,0.9999999999667071,0.9253242690128355,0.632467139223781,0.01693367981939278,0.01454064771976199,0.09693132801789726,0.9999999998695036,0.9999999997783113,0.9999999997783113,0.9999999997783209,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.2643448296925484,0.8742803319846385,299,1.224483761214364,0.796647044078092,210,62.932503525602726,0.9557436684067492,254.5,246.71905697445973,0.8883851956661031,59,577.436507936508,537.5,434.4574086564851,126,0.6134755030592053,1.0,0.2705671478585563,2,44.75,59
