wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
db36,1,smooth,2.5715110706509204e-27,326.9617104927843,1994722274.7930555,0.6115879828326181,76.09625261537214,862,smoothed,3.40851348177378e-14,,4.454452069905714,9025638.219361296,0.9999074335196702,6.578812993951243e-05,1.0,23,522.4011450573296,43.45500089768507,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967613, 828.9599210037192, 43.45500089768507, 678.8883521847183, 672.9216316569513, 1025.6294488214044, 536.0749685810249, 725.6033279472235, 312.5133297425933, 625.1116478152816, 763.2649847393548, 238.85167295046168, 672.3565930564959, 122.18500628379509, 495.56002872592035, 597.6416172939912, 353.3750224421252, 344.02665948518637, 875.6970849878805, 681.3483629569384, 649.1633566731438, 67.91000179537008]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.66504297,572.7019390442699,-572.7019390442699,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890633,0.8695652173913043,78.5,0.9130434782608695,83.0,1.946681029626916,44.77366368141884,6.613814561383801,527.6313942890633,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,7.347224214377744e-14,5.259658578304815e-27,0.9617877561416254,0.19746407582841197,0.865460081551725,0.30083015281346126,0.8575122912128867,,0.0,8.41032308711632e-14,0.9999999954499312,0.6268200299578498,0.9999999954499421,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456659642,0.23471366456659642,1.7819314692409052,0.9483057617597386,293,1.571871709985605,0.9472231087629341,4,0,0,0.5542043041931701,0.7916534578079556,319,0,0,0.45472205107831204,0.9406660571052253,4,174.68256925062673,0.8168945814982949,155.0,7.896589961031144,0.8272103934745143,47,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,35.5,47
rbio2.4,1,smooth,5.163803867364732e-28,333.9338970917982,4620737.168965898,0.6505747126436782,97.04725156529618,862,smoothed,1.2823977507642414e-14,,6.591361305183428,34919.093284785944,0.9458179343000541,6.57881299395124e-05,1.0,23,522.4011450573298,43.45500089768501,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.9599210037193, 43.45500089768501, 678.8883521847183, 672.9216316569514, 1025.6294488214048, 536.0749685810248, 725.6033279472235, 312.51332974259327, 625.1116478152815, 763.2649847393548, 238.85167295046168, 672.356593056496, 122.18500628379509, 495.56002872592035, 597.6416172939912, 353.3750224421253, 344.02665948518654, 875.6970849878809, 681.3483629569386, 649.1633566731435, 67.91000179537]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.7736636814152,6.6138145613837835,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,5.684341886080802e-14,0.0,1.462971580388378e-14,6.369452954025558e-28,0.9873454455770152,0.6271980768713799,0.0009632350704333223,0.7457492706933732,0.001265981002596258,,5.057969481524528e-13,8.41032308711632e-14,0.9999999954497629,0.6268200299576994,0.9999999954498251,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692408883,0.9483057617597296,317,1.205294023995508,0.7263203129935247,238,0,0,0.5542043041931699,0.7916534578079554,322,0,0,0.3375031441735447,0.6981798026673415,197,61.25629219380923,0.9357900501113111,268.5,257.4336045135963,0.827171754615404,48,rbio,424.10370370370373,465.0,282.8034567246906,135,0.49596327096327103,0.9661155556650158,0.36299104362620543,3,36.75,48
db21,1,periodization,3.0991905606179786e-27,326.15111167005756,2819883.873381152,0.6252900232018561,78.80827669628563,862,smoothed,3.3797736719539617e-14,,7.688904805517981,25149.501411116806,0.962859452448813,6.578812993951243e-05,1.0,23,522.4011450573296,43.455000897685096,1025.6294488214041,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.75165499676154, 828.9599210037193, 43.455000897685096, 678.8883521847182, 672.9216316569514, 1025.6294488214041, 536.0749685810249, 725.6033279472233, 312.51332974259344, 625.1116478152815, 763.2649847393545, 238.8516729504616, 672.356593056496, 122.18500628379508, 495.5600287259201, 597.641617293991, 353.3750224421253, 344.02665948518637, 875.6970849878805, 681.3483629569384, 649.1633566731435, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,1.1368683772161603e-13,4.547473508864641e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.946681029626916,44.77366368141884,6.613814561383791,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,7.2676837175148e-14,6.446595743166568e-27,0.9588163736816562,0.84791487285461,0.0001809473501458937,0.4571987362720022,0.00033555743171331966,,2.528984740762264e-13,8.41032308711632e-14,0.9999999954499312,0.6268200299577595,0.9999999954499421,1.6423753102145794e-13,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692409804,0.9483057617597787,207,1.1823514517928795,0.7124949260826611,316,0,0,0.5542043041931858,0.791653457807978,236,0,0,0.32349235537002863,0.6691962215335826,326,58.79554971821138,0.9383694447398203,271.25,261.43367712275807,0.8270201521393021,49,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,37.0,49
db35,1,smooth,2.22637916249352e-27,327.5876031900501,1850403715.6395183,0.6150537634408603,77.67535059475102,862,smoothed,3.124595194594699e-14,,4.416832456311639,8331745.583894161,0.9998984042462786,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.75165499676143, 828.959921003719, 43.455000897685096, 678.8883521847183, 672.9216316569515, 1025.6294488214044, 536.0749685810249, 725.6033279472233, 312.5133297425933, 625.1116478152813, 763.2649847393545, 238.85167295046165, 672.3565930564962, 122.18500628379509, 495.5600287259201, 597.6416172939912, 353.37502244212527, 344.02665948518637, 875.6970849878808, 681.3483629569386, 649.1633566731438, 67.91000179537005]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.70193904427,-572.70193904427,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890632,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383803,527.6313942890632,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,6.561449994844554e-14,4.4833352677337615e-27,0.9640820681124009,0.1898987441799802,0.8027683359707902,0.3403818684474045,0.7914282549451329,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299578649,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.234713664566578,0.234713664566578,1.7819314692408987,0.9483057617597351,299,1.5275068302998605,0.9204884592435981,5,0,0,0.5542043041931706,0.7916534578079563,316,0,0,0.4412227530936822,0.9127405774000342,5,174.78629808998187,0.8167858510587191,156.25,9.83987961029561,0.8265008919863827,50,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,37.75,50
db7,1,periodization,9.006966012629364e-28,331.51780923670594,2822052.09297057,0.6473317865429234,82.39417765697051,862,smoothed,1.81376322305916e-14,,7.682997319238041,25149.50141111681,0.9592005712761978,6.578812993951241e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055656, 415.7516549967615, 828.9599210037193, 43.455000897685096, 678.8883521847183, 672.9216316569514, 1025.6294488214044, 536.0749685810247, 725.6033279472234, 312.5133297425932, 625.1116478152816, 763.2649847393546, 238.85167295046168, 672.3565930564959, 122.1850062837951, 495.56002872592035, 597.6416172939911, 353.3750224421252, 344.02665948518654, 875.6970849878807, 681.3483629569384, 649.1633566731435, 67.91000179537]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.66504297,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383805,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,2.9335823445906346e-14,1.501407922344752e-27,0.9784888806856226,0.8467268730681542,0.00018188922118216698,0.7087407853166845,0.00033555743171332,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299578799,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692408958,0.9483057617597336,304,1.2941782466554095,0.7798826929085242,121,0,0,0.5542043041931686,0.7916534578079534,329,0,0,0.36206771224619805,0.7489955819738442,127,111.6344480883925,0.8829827588171987,220.25,178.03520941115445,0.8260563689264191,51,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,38.5,51
coif16,1,periodic,5.367437282467596e-27,323.76592469141667,3078135.021144894,0.6265690376569037,79.47274671979612,862,smoothed,4.5444957413090336e-14,,7.807081619981194,25133.31819721467,0.959221103104366,6.578812993951236e-05,1.0,23,522.4011450573298,43.45500089768504,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.75165499676166, 828.9599210037192, 43.45500089768504, 678.8883521847188, 672.9216316569516, 1025.6294488214046, 536.0749685810248, 725.6033279472233, 312.5133297425934, 625.1116478152816, 763.2649847393545, 238.85167295046165, 672.3565930564962, 122.18500628379509, 495.56002872592046, 597.6416172939911, 353.3750224421253, 344.0266594851865, 875.697084987881, 681.3483629569384, 649.1633566731439, 67.91000179537016]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442705,-572.7019390442705,DWT,uc1.c2693407,1.1368683772161603e-13,0.0,527.6313942890628,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.7736636814152,6.613814561383835,527.6313942890628,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,1.0491176589755527e-13,1.1548682112692172e-26,0.9500730810029919,0.8716803161740538,0.00029313122550155425,0.4717949331280415,0.00033401619602385657,,2.528984740762264e-13,8.41032308711632e-14,0.9999999954497629,0.6268200299581356,0.9999999954498251,0.0,0.9999999961337901,1.0,1.0,0.23471366456650428,0.23471366456650428,1.7819314692408799,0.9483057617597251,331,1.1948821520312305,0.7200460314046444,270,0,0,0.5542043041931691,0.7916534578079543,326,0,0,0.3277393539609597,0.6779818245400543,274,32.72486312678277,0.9656972084624919,300.25,297.57539793496943,0.8254848725750614,52,coif,396.8888888888889,377.0,273.33283055152737,153,0.4641372141372142,0.9337619226021481,0.3949753733233056,2,39.5,52
coif15,1,smooth,4.0431905742117616e-27,324.99635235510004,1606814261.7597702,0.6052631578947368,75.91796420607305,862,smoothed,3.859712240459029e-14,,4.355228366755771,6997358.390444919,0.9998840589059635,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768498,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.75165499676154, 828.9599210037192, 43.45500089768498, 678.8883521847185, 672.9216316569518, 1025.6294488214048, 536.0749685810248, 725.6033279472231, 312.51332974259327, 625.1116478152815, 763.2649847393546, 238.85167295046165, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.641617293991, 353.3750224421253, 344.0266594851866, 875.6970849878808, 681.3483629569387, 649.1633566731437, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442704,-572.7019390442704,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890629,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383753,527.6313942890629,1.0,92,234165510.89051226,0.0,0.0,8.526512829121202e-14,0.0,8.595965026330513e-14,8.569984506740474e-27,0.9545834146916484,0.17751011697560037,0.6969534764101324,0.22865083575495093,0.6643456384424209,,7.586954222286792e-13,0.0,0.9999999954498471,0.6268200299574437,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.2347136645665227,0.2347136645665227,1.7819314692409018,0.9483057617597368,295,1.36718043518683,0.8238744255212723,53,0,0,0.5542043041931682,0.7916534578079529,330,0,0,0.3888633546106914,0.8044266990503915,49,151.66053101142256,0.8410266970530162,181.75,87.53459002451781,0.8252565351093173,53,coif,396.8888888888889,377.0,273.33283055152737,153,0.4641372141372142,0.9337619226021481,0.3949753733233056,2,40.25,53
coif17,1,antisymmetric,5.2069818761634076e-27,323.8977338158895,3055183.8188719163,0.6309771309771309,78.7802807145163,862,smoothed,4.4738124007157313e-14,,7.849768760057408,24928.938138493675,0.9424910976742683,6.578812993951238e-05,1.0,23,522.4011450573297,43.45500089768504,1025.629448821404,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.7516549967615, 828.9599210037193, 43.45500089768504, 678.8883521847183, 672.9216316569515, 1025.629448821404, 536.0749685810248, 725.6033279472234, 312.5133297425933, 625.1116478152817, 763.2649847393552, 238.85167295046173, 672.3565930564962, 122.18500628379509, 495.5600287259206, 597.6416172939914, 353.3750224421251, 344.02665948518654, 875.6970849878807, 681.3483629569389, 649.1633566731439, 67.91000179537008]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,6.821210263296962e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.61381456138378,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,1.0295552886398694e-13,1.1187761347973187e-26,0.9505562488901659,0.8802647310828365,0.0002831612608475742,0.5221003832407469,0.0003145517161856589,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299576693,0.9999999954498836,2.463562965321869e-13,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692409147,0.9483057617597437,285,1.2195736694887456,0.7349253474312659,198,0,0,0.5542043041931644,0.7916534578079474,353,0,0,0.33621701088441225,0.6955192280874831,205,73.3547317264992,0.9231082476661434,260.25,245.84843506348224,0.8251547527638893,54,coif,396.8888888888889,377.0,273.33283055152737,153,0.4641372141372142,0.9337619226021481,0.3949753733233056,2,41.0,54
db33,1,smooth,1.937338971062376e-27,328.1915383290587,1582103921.565839,0.6101511879049676,73.27078940227658,862,smoothed,2.984052808925217e-14,,4.338922320207567,7048600.561693117,0.9998818139977932,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.7516549967616, 828.959921003719, 43.455000897685096, 678.8883521847183, 672.9216316569514, 1025.6294488214044, 536.0749685810247, 725.6033279472235, 312.51332974259327, 625.1116478152813, 763.2649847393548, 238.85167295046168, 672.356593056496, 122.18500628379509, 495.5600287259202, 597.6416172939911, 353.3750224421253, 344.0266594851864, 875.6970849878808, 681.3483629569384, 649.1633566731434, 67.91000179537016]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383809,527.631394289063,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,6.172483914117556e-14,3.8331819988056896e-27,0.9662958910648852,0.17423095915800513,0.6862193451262398,0.2844333548547048,0.6692257731060851,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299579175,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456654114,0.23471366456654114,1.7819314692408998,0.9483057617597357,297,1.391466337965388,0.8385093147319388,45,0,0,0.5542043041931687,0.7916534578079536,328,0,0,0.3972007604728546,0.8216739706094661,43,155.53643731721945,0.8369639021832082,178.25,77.0804692668143,0.8250595192257759,55,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,41.5,55
db35,1,zero,2.1303907139705256e-27,327.77900187211833,2783734.0783182764,0.624731182795699,73.68774431504522,862,smoothed,3.0516450413293064e-14,,7.78875354291798,23310.8449482539,0.9570229940151287,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.7516549967615, 828.959921003719, 43.455000897685096, 678.8883521847183, 672.9216316569515, 1025.6294488214044, 536.0749685810249, 725.6033279472233, 312.5133297425933, 625.1116478152813, 763.2649847393545, 238.85167295046165, 672.3565930564962, 122.18500628379509, 495.5600287259201, 597.6416172939912, 353.37502244212527, 344.02665948518637, 875.6970849878808, 681.3483629569386, 649.1633566731438, 67.91000179537]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383801,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,6.359552645024377e-14,4.2674234138232104e-27,0.9647836712615958,0.8679945265495942,0.0001652439384143945,0.4508212129006379,0.00016044988024900203,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299578498,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692408867,0.9483057617597288,320,1.1933427531133354,0.719118376673427,277,0,0,0.5542043041931659,0.7916534578079496,345,0,0,0.3262750149329364,0.6749526025867985,293,29.981939007787116,0.9685723909771623,308.75,306.59262336594935,0.8224675372076586,57,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,43.0,56
sym2,1,periodization,3.91182616307198e-21,265.13979900616,2794725.745318722,0.6496519721577726,91.02571360317421,862,smoothed,4.8463869688490636e-11,,7.758120345567193,25149.50141111057,0.9385526217787185,6.578812993957719e-05,1.0,23,522.401145057123,43.45500089762655,1025.6294488210663,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612804114, 415.7516549965095, 828.9599210035224, 43.45500089762655, 678.8883521844958, 672.9216316567035, 1025.6294488210663, 536.0749685807612, 725.6033279469784, 312.51332974240745, 625.11164781508, 763.2649847391665, 238.85167295026878, 672.3565930562268, 122.18500628368488, 495.56002872573106, 597.6416172937332, 353.3750224420446, 344.0266594850371, 875.6970849875188, 681.3483629566975, 649.1633566729539, 67.91000179520466]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.66503222,572.7019390441056,-572.7019390441056,DWT,uc1.c2693407,2.0668267097789794e-10,3.383320290595293e-10,527.6313942892276,0.8695652173913043,78.5,0.9130434782608695,83.0,1.946681029833485,44.77366368617004,6.613814561391997,527.6313942892276,1.0,92,234165510.89052302,0.0,0.0,5.852029971720185e-11,0.0,1.3410807965656432e-10,8.799075322996615e-21,0.7351694361011427,0.8618341682877789,0.00017001870054577904,0.7352188957424399,0.0003355574317127258,,5.207179581229502e-10,1.5289967372377468e-10,0.9999999956027468,0.626820030027246,0.9999999956027613,1.221927230799647e-10,0.9999999962441397,1.0,1.0,0.23471366459322218,0.23471366459322218,1.7819314697129192,0.9483057620109343,53,1.1663255364647414,0.7028375747597407,378,0,0,0.554204304314468,0.7916534579812237,61,0,0,0.3332468680568183,0.6893750075992822,226,154.4981121783262,0.8380522933141235,179.5,94.49194955251343,0.8249485785228898,56,sym,591.953216374269,585.0,242.67234779977088,171,0.6922529817266659,0.8290193226575248,0.2667171159940764,6,43.5,57
