signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,gaus2,2602051209.3356647,0.620518589022526,1022.9081737885922,-45.55444894793964,273,127,92079.82753228462,-492965.4754447907,False,14.138274649665348,265046.8612256595,0.014235184171376071,6.161734612743068e-06,0.4247845253204766,91533.9216136374,,,,[],[],3,89081.91338832838,9699.891687236814,140332.94234333467,"[36, 65, 225]","[9699.891687236814, 140332.94234333467, 117212.90613441366]","[0, 0, 148]","[49, 272, 272]",2812818784357.2744,156471.43265535287,-156471.43265535287,0.0,,,,CWT,txu.059172014718818,2812784068064.7944,,0.0,-30.5,29.0,0.0,-21.5,,155937.63265535288,88929.54463832839,262369.94016498514,88929.5446383284,,0.0,88929.54463832839,,,9695.891687236814,0.0,-30.5,139799.14234333468,155937.63265535288,,91172.3216136374,0.5599233916204159,1.0,0.23755060869714295,1.0,0.39908875977195946,0.3595127008812854,0.8257960860273162,0.06654926235433913,1.0,0.36879918520902233,0.9922491611388353,0.9922491611388353,0.9922491611388355,,0.6183508689371702,1.0,0.792479958545441,,,,,0.6,,0.4238416277509862,0.18181818181818182,0.14285714285714285,0.3778649095960537,0.3778649095960537,0.4878048780487805,2.9421747001201672,0.8900332920090602,2,2.2107949822955666,1.0,1,0,0.5963163675553815,0.8752066335768377,2,0.0,0.6053800899280509,1.0,1,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,1.0
smoothed,mexh,5906028884.523173,0.6917885264341957,1620.3178042010911,-49.1048339870793,273,127,147131.46417544418,-536149.7505682517,False,14.074316402335024,391842.5717586146,0.017153256715320767,1.2648223576103838e-06,0.22988026499748257,147582.73586468486,,,,[],[],3,71900.27597094716,8594.83139334878,172702.62306920745,"[70, 178, 221]","[172702.62306920745, 8594.83139334878, 34403.37345028522]","[0, 148, 148]","[272, 197, 272]",6357185312230.904,210742.23886689974,-210742.23886689974,0.0,,,,CWT,txu.059172014718818,6357150595938.424,,0.0,-26.0,29.0,0.0,-26.0,,210208.43886689976,71747.90722094716,210825.02791284147,71747.90722094715,,0.0,71747.90722094716,,,8590.83139334878,0.0,-30.5,172168.82306920746,210208.43886689976,,147221.13586468485,1.0,0.09094787460821102,0.0,0.7980572695868645,1.0,1.0,0.553734284288144,0.14226826169891388,0.0,0.2694286775385394,0.7566516968868295,0.7566516968868295,0.7566516968868293,,0.9999999999999999,0.7942536632438624,1.0,,,,,0.6,,1.0,0.9999999999999999,0.14285714285714285,0.5970110042425643,0.5970110042425643,0.2682926829268293,3.305690614649746,1.0,1,1.904714015570719,0.8615516277284879,2,0,0.6813435189794281,1.0,1,0.0,0.5094452989091258,0.8415296561366481,2,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,2,mexh,2.0,2.0,,1,0.2222222222222222,,,2,2.0
smoothed,gaus5,1065652254.3543261,0.6519281243690692,640.7088443549891,-41.370654700824886,273,127,53769.855912223196,,False,14.07961945489102,432690.77710348414,0.01724845537078997,3.264385641803446e-06,-0.017160681682608227,9208.318914452631,,,,[],[],2,89647.16608922601,9483.859701609263,169810.47247684275,"[47, 93]","[9483.859701609263, 169810.47247684275]","[2, 2]","[52, 203]",1066369012187.4336,143582.5513343122,-143582.5513343122,0.0,,,,CWT,txu.059172014718818,1066334295894.9536,,0.0,-31.0,30.0,0.0,-31.0,,143048.7513343122,89494.79733922602,174418.53217845203,89494.797339226,,0.0,89494.79733922602,,,9479.859701609263,0.0,-31.0,169276.67247684277,143048.7513343122,,8846.718914452631,0.2536777755825937,0.46214244756505013,0.5174816187451545,0.8148012073491262,0.11965606007295022,0.6417833074131671,0.20889623433605142,0.16666171492169732,,0.34937290756281153,1.0,1.0,1.0,,0.057777105616558355,0.6489337314756778,0.9814585996104488,,,,,0.8,,0.13994557748789316,0.09090909090909091,0.07142857142857144,0.32581946927481775,0.32581946927481775,0.02439024390243902,2.3903089820883134,0.7230891395266216,3,1.3994001745707905,0.6329850509782373,6,0,0.4868467690387949,0.7145393703429274,3,0.11111111111111112,0.39258199019266826,0.6484884401126016,6,1.7320508075688772,0.8267949192431123,4.5,4.000000000000001,0.6883974596215562,3,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,2.5
smoothed,gaus4,1140047556.9016023,0.6441694788151481,661.6419994640901,-41.87195709677902,273,127,57476.94645548575,,False,14.085603783801172,347825.6873731312,0.017344273724666615,4.663122171438556e-06,0.40653958515374744,50649.454023331244,,,,[],[],4,56847.432219168695,6528.555534732484,112117.94385610594,"[27, 59, 228, 248]","[112117.94385610594, 12690.079568008427, 96053.14991782792, 6528.555534732484]","[0, 50, 148, 242]","[148, 148, 272, 272]",1205031212688.8098,109854.60170495007,-109854.60170495007,0.0,,,,CWT,txu.059172014718818,1204996496396.3298,,0.0,-30.0,28.0,0.0,-30.0,,109320.80170495006,56695.063469168694,222513.9288766748,56695.063469168694,,0.0,56695.063469168694,,,6524.555534732484,0.0,-30.0,111584.14385610593,109320.80170495006,,50287.854023331245,0.2833118415743034,0.7218008504280353,0.4839402737959606,0.8336962173009298,0.13318671249126202,0.5720580611715913,0.8003284472688927,0.11598255829518248,,0.08362263401891884,0.5502446047366337,0.5502446047366337,0.5502446047366337,,0.3399592251832586,0.8409110043651284,0.6115953305722635,,,,,0.4,,0.16248596294325082,0.2727272727272727,0.2142857142857143,0.18962564873532628,0.18962564873532628,0.07317073170731707,1.7969684005374895,0.5435984821368067,5,1.6706870634686406,0.7556951580077733,3,0,0.35919592767740566,0.5271877073336495,7,0.11111111111111112,0.4874825647352141,0.8052504085378017,3,1.9148542155126762,0.8085145784487324,4.5,3.9622641509433962,0.6792572892243662,4,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,3.25
smoothed,gaus1,4602923840.448097,0.5805139742147616,841.8613957585518,-48.66145930162364,273,127,112974.98625506175,,False,13.821559870185649,1828162.466975842,0.019544233534549114,5.896789832972901e-06,-0.1668133186101563,31297.6551277182,,,,[],[],1,16719.22744637648,16719.22744637648,16719.22744637648,[137],[16719.22744637648],[2],[154],5715373842760.434,310541.13206376706,-310541.13206376706,0.0,,,,CWT,txu.059172014718818,5715339126467.953,,0.0,-31.5,31.0,0.0,-31.5,,310007.33206376707,16566.85869637648,11843.427446376481,16566.858696376483,,0.0,16566.85869637648,,,16715.22744637648,0.0,-31.5,16185.427446376481,310007.33206376707,,30936.055127718202,0.7269569467148298,0.950816228142727,0.02966549409424618,0.0,0.762997651569141,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.20818842268362642,0.0,0.0,,,,,1.0,,0.895669635565964,0.0,0.0,1.0,1.0,0.0,1.6519290291247952,0.49972281792009904,7,1.3026300746983852,0.5892134210227882,7,0,0.3645612898749709,0.5350623873564403,6,0.11111111111111112,0.4282489845095624,0.7074051354421972,4,1.4142135623730951,0.8585786437626906,6.0,5.694915254237289,0.6292893218813453,5,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,4.0
smoothed,gaus6,1079068977.733504,0.6321132935306164,590.5652024095465,-40.88901587684297,273,127,52600.19370808231,,False,13.996538325692734,390318.2830712887,0.019060530597470184,3.848937998490427e-06,0.4088536344609788,38193.59866288833,,,,[],[],4,53990.640635742195,9533.262612200575,104130.89327295194,"[23, 63, 228, 250]","[104130.89327295194, 14039.474039788533, 88258.93261802773, 9533.262612200575]","[0, 50, 148, 242]","[148, 148, 272, 272]",960169101329.6748,96870.33262306236,-96870.33262306236,0.0,,,,CWT,txu.059172014718818,960134385037.1948,,0.0,-30.0,28.0,0.0,-30.0,,96336.53262306236,53838.27188574219,211086.7625429688,53838.2718857422,,0.0,53838.27188574219,,,9529.262612200575,0.0,-30.0,103597.09327295194,96336.53262306236,,37831.998662888334,0.24432762711953127,0.570657473884361,0.549707305409496,0.5524796026081923,0.12209622785801881,0.4637117677553141,0.8035585686771951,0.14135799735612625,,0.353815373130537,0.5110718043450432,0.5110718043450432,0.5110718043450433,,0.2551444714997142,0.7952984014924697,0.5603908382526659,,,,,0.4,,0.1226821349822714,0.2727272727272727,0.2142857142857143,0.13719503161783606,0.13719503161783606,0.07317073170731707,1.7110806166531571,0.5176166847164112,6,1.475059162295425,0.6672075765088835,4,0,0.3467943153106261,0.5089860043434227,8,0.11111111111111112,0.4254315157779737,0.7027510862283826,5,1.707825127659933,0.8292174872340067,5.75,5.393258426966292,0.6271087436170033,6,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,4.75
smoothed,gaus3,1312273264.1104362,0.6601482506994318,662.1743792363393,-42.51068888282571,273,127,57475.69962191274,,False,13.94846458651586,527285.1325153817,0.016656631207682345,3.895693698365085e-06,-0.09063555550949871,0.0,,,,[],[],2,67094.35840129685,7774.438458646859,126414.27834394685,"[93, 187]","[126414.27834394685, 7774.438458646859]","[2, 172]","[202, 202]",1386509832660.1038,185440.2448231491,-185440.2448231491,0.0,,,,CWT,txu.059172014718818,1386475116367.6238,,0.0,-31.0,30.0,0.0,-26.5,,184906.44482314913,66941.98965129686,129312.9168025937,66941.98965129686,,0.0,66941.98965129686,,,7770.438458646859,0.0,-31.0,125880.47834394684,184906.44482314913,,361.6,0.2833018745265736,0.5793371001734964,0.4412037472229519,0.40069085673453714,0.16451027865674417,0.7156557801969936,0.10633456368413563,0.22315092820287008,,0.19565635682309843,0.6907521574361621,0.6907521574361621,0.6907521574361621,,0.0,0.46889045028203835,0.7032482557490531,,,,,0.8,,0.19198641823148732,0.09090909090909091,0.07142857142857144,0.49484128227743374,0.49484128227743374,0.24390243902439024,1.9453871778203828,0.58849644585584,4,1.2241710172730325,0.5537243512294936,9,0,0.4162829013793633,0.6109735981680808,4,0.11111111111111112,0.3587175856192323,0.592549361281217,8,2.6299556396765835,0.7370044360323417,6.25,5.433962264150943,0.5560022180161708,7,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,5.5
smoothed,gaus8,911508564.0092834,0.630526953361599,488.4210235818945,-39.132074749727735,273,127,42639.71537316794,,False,13.837714520277714,335973.3668635156,0.024645652749142044,3.3900776238853237e-06,0.4397749682175677,28511.18196714694,,,,[],[],4,52260.05515702054,12138.847400207713,96697.82098248416,"[22, 65, 228, 250]","[96697.82098248416, 18424.628616107366, 81778.92362928292, 12138.847400207713]","[0, 50, 148, 242]","[148, 148, 272, 272]",641427912592.6738,84219.81234691567,-84219.81234691567,0.0,,,,CWT,txu.059172014718818,641393196300.1938,,0.0,-30.0,28.0,0.0,-30.0,,83686.01234691567,52107.68640702054,204164.42062808218,52107.686407020534,,0.0,52107.68640702054,,,12134.847400207713,0.0,-30.0,96164.02098248416,83686.01234691567,,28149.58196714694,0.1647046805415734,0.4854756333570716,0.6672614381557302,0.051006934752475586,0.091621162369439,0.4494556765163298,0.8467208564591795,0.10890467020948083,,0.5881177768951149,0.4873417290004368,0.4873417290004368,0.4873417290004367,,0.1892146928256028,0.7676672264931921,0.5127378668528061,,,,,0.4,,0.07086881290420728,0.2727272727272727,0.2142857142857143,0.0861120957396107,0.0861120957396107,0.07317073170731707,1.6430674720454383,0.4970421202649448,8,1.2287574868979851,0.5557989305829307,8,0,0.3373599623694115,0.49513931368237973,9,0.11111111111111112,0.3525883259896044,0.5824247144162097,9,0.5773502691896257,0.9422649730810374,8.5,8.470588235294118,0.5461324865405187,8,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,6.25
smoothed,morl,407749847.6163618,0.65957139972888,360.00702066788415,-34.159029138959106,273,127,22035.88855313054,,False,13.897855441289689,153606.3894985716,0.03313161032021463,7.749013186432584e-07,0.5495836877944777,6578.147638146178,,,,[],[],6,36535.43746122659,14060.282565203863,77453.08264754881,"[20, 70, 115, 176, 227, 251]","[77453.08264754881, 27581.38535222929, 14060.282565203863, 23828.739855974833, 56913.684779623756, 19375.44956677898]","[0, 49, 99, 148, 148, 241]","[148, 148, 148, 198, 272, 272]",205462628694.56927,62894.43637846466,-62894.43637846466,0.0,,,,CWT,txu.059172014718818,205427912402.08926,,0.0,-29.0,26.0,0.0,-11.0,,62360.63637846466,36383.06871122659,214336.82476735956,36383.068711226595,,0.0,36383.06871122659,,,14056.282565203863,0.0,-24.5,76919.28264754881,62360.63637846466,,6216.547638146178,0.0,0.0,1.0,0.24089678173332862,0.0,0.7104717470191806,1.0,0.0,,0.7608992883272246,0.27172316102195293,0.27172316102195293,0.27172316102195304,,0.03986767085755252,0.808271328745248,0.38936102755467167,,,,,0.0,,0.0,0.4545454545454545,1.0,0.0,0.0,1.0,1.4370251904512066,0.4347125481382856,10,1.4046370896743365,0.6353538437181722,5,0,0.3762938752211437,0.5522821671288329,5,0.11111111111111112,0.363365510538508,0.6002270583125616,7,2.362907813126304,0.7637092186873696,6.75,6.222222222222223,0.5443546093436848,9,morl,9.0,9.0,,1,1.0,,,3,7.5
smoothed,gaus7,995845099.1004915,0.6445444319460067,556.231499305251,-40.14742917771969,273,127,46882.85338494624,,False,13.934844073891316,400118.0724226959,0.020669550683716325,2.949973887856032e-06,-0.002344163483191708,12491.46948761128,,,,[],[],4,46253.76711335038,5598.621143825807,155830.54926312965,"[46, 92, 185, 238]","[14948.215421440025, 155830.54926312965, 8637.68262500604, 5598.621143825807]","[3, 3, 172, 203]","[53, 203, 203, 244]",804572049947.3068,123536.72003261512,-123536.72003261512,0.0,,,,CWT,txu.059172014718818,804537333654.8268,,0.0,-30.0,28.0,0.0,-25.5,,123002.92003261512,46101.39836335038,180139.26845340154,46101.39836335038,,0.0,46101.39836335038,,,5594.621143825807,0.0,-30.0,155296.74926312966,123002.92003261512,,12129.86948761128,0.19862384987006432,0.40377573436236236,0.5993256904117968,0.357685245670478,0.10695987736100364,0.5754276827371695,0.22957822779352804,0.147210168855913,,0.0,0.4049825103601734,0.4049825103601734,0.4049825103601734,,0.08013282500398522,0.6717685852117973,0.8918341677413243,,,,,0.4,,0.09738888634497705,0.2727272727272727,0.2142857142857143,0.24487418855453563,0.24487418855453563,0.29268292682926833,1.6002340509641646,0.48408463994556766,9,1.1535242827871912,0.5217689980413451,10,0,0.33039402045242366,0.4849154813233048,10,0.11111111111111112,0.3217677540772339,0.5315136051393362,10,0.5,0.95,9.75,9.72972972972973,0.4875,10,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,7.75
