signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,gaus2,21.73317882847477,0.6184996106255949,1062.6330167602976,-45.23926840027479,273,127,94830.13830650818,-509141.6119331839,False,14.152529669865796,278695.5137640793,0.015586862787045314,4.588212736343893e-06,0.40884781757510325,4,67938.90495324126,415.1340048025595,143458.67892015685,"[31, 42, 59, 226]","[415.1340048025595, 5610.901781401306, 143458.67892015685, 122270.90510660436]","[0, 0, 0, 148]","[32, 49, 148, 272]",0.05,30,3007006380936.003,159720.99772907424,-159720.99772907424,0.4945054945054945,25981540.757676728,0.01102896786421211,0.03273904947340406,48018390.11110886,5375164960358.562,17.0,5648421.188415582,0.007326007326007326,"[0.0, 0.003663003663003663, 0.007326007326007326, 0.010989010989010988, 0.014652014652014652, 0.018315018315018316, 0.021978021978021976, 0.02564102564102564, 0.029304029304029304, 0.03296703296703297, 0.03663003663003663, 0.040293040293040296, 0.04395604395604395, 0.047619047619047616, 0.05128205128205128, 0.054945054945054944, 0.05860805860805861, 0.06227106227106227, 0.06593406593406594, 0.0695970695970696, 0.07326007326007326, 0.07692307692307693, 0.08058608058608059, 0.08424908424908426, 0.0879120879120879, 0.09157509157509157, 0.09523809523809523, 0.0989010989010989, 0.10256410256410256, 0.10622710622710622, 0.10989010989010989, 0.11355311355311355, 0.11721611721611722, 0.12087912087912088, 0.12454212454212454, 0.1282051282051282, 0.13186813186813187, 0.13553113553113552, 0.1391941391941392, 0.14285714285714285, 0.14652014652014653, 0.15018315018315018, 0.15384615384615385, 0.1575091575091575, 0.16117216117216118, 0.16483516483516483, 0.1684981684981685, 0.17216117216117216, 0.1758241758241758, 0.1794871794871795, 0.18315018315018314, 0.18681318681318682, 0.19047619047619047, 0.19413919413919414, 0.1978021978021978, 0.20146520146520147, 0.20512820512820512, 0.2087912087912088, 0.21245421245421245, 0.21611721611721613, 0.21978021978021978, 0.22344322344322345, 0.2271062271062271, 0.23076923076923078, 0.23443223443223443, 0.23809523809523808, 0.24175824175824176, 0.2454212454212454]","[25981540.757676728, 5521068.498141494, 5648421.188415582, 2132730.734195641, 1465758.530397313, 1204971.1742378057, 982663.3311316024, 731386.717470034, 482840.8995161456, 323284.1661822884, 313135.5681636653, 424892.2453877475, 86379.20889262445, 118597.74865782107, 149303.20076383004, 177741.0237739021, 204716.13610373216, 223186.6261197033, 168111.7214906041, 121801.37533776974, 115850.9266153315, 67813.62555743348, 110494.20164578214, 60696.70008148962, 52088.11663031559, 75123.9387169954, 56417.83689446451, 83837.31717893477, 49017.28938365902, 32064.48077118905, 49341.90199747486, 21010.79344609329, 30540.634724598873, 58289.71052326123, 39413.76787791443, 35993.79018350899, 22411.243486930434, 19230.38391017833, 24474.875623265434, 9487.926880731198, 17960.062201764256, 21637.16331470742, 11760.70916796934, 25943.0754496396, 14529.773888876593, 16508.385290430095, 7230.006001505341, 15885.49566218555, 18977.94316710152, 22934.160322539232, 22491.984878192266, 8266.77098138847, 17667.293387725982, 7939.568434157095, 5613.484461239336, 9234.039362442649, 3635.2311061327464, 6276.657797801098, 7339.636999113463, 12121.745610083146, 11210.318716946374, 7010.976492637074, 7073.2708195513405, 6697.909946184258, 4535.259713059033, 6252.774429689519, 6762.095172547224, 7877.298364262654]",3.0,0.7,40902.61428443172,15.0,0.5,222905625417.74957,0.03977088243468729,0.06314720359506824,344814014953.30994,4.013232856199343e+19,"[0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625]",1.0,222905625417.74957,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[1.5768957607404643e-20, 222905625417.74957, 50155615593.35613, 21715882156.840073, 11511288370.237663, 7184252191.796372, 4599077714.152339, 4031719219.6359215, 3121938546.164708, 2317143246.9116664, 1955378585.1586452, 1533049547.1034467, 1458110626.2192273, 1210457694.7689295, 1048218536.8855633, 942039051.3384832]",3.0,0.7,boxcar,64.0,32.0,40902.61428443172,15.0,CWT,txu.059172014718818,0.0,0.0,159148.6643957409,0.0,-9.0,0.0,0.0,372.4673381358929,,5640675.71347436,67664.1882865746,0.03178268309987613,0.0,4.0132328558982095e+19,16.0,0.08850722391873915,0.046875,32.0,5375101330976.98,0.0,40677.34761776505,0.0,0.0,25888627.757676728,47725137.73259854,0.0,-13.5,67664.1882865746,266261.28647963173,67664.1882865746,,0.06718714747483986,222903741978.47894,40677.34761776505,1.0,222903741978.47894,142886.3455868235,159148.6643957409,0.0,-18.0,0.19999999999999996,0.054945054945054944,0.0,0.0,344806887106.8516,16.0,0.09480884836531062,0.5812587075351467,0.06600494878190245,0.19395823786647795,0.5178245788145538,0.909725248508931,0.18150997522493167,0.7928128648997719,0.10084468688441496,0.20113944358728908,0.08891598120420484,0.9999999999999999,0.9999999999999999,1.0,1.0,0.7868636372608072,1.0,,0.0,0.169811320754717,0.4170746849393158,0.4170746849393158,0.6,2.523917619042863,1.0,1,1.534851741515307,0.7213551280508798,3,0,0,0.6233116924248635,1.0,1,0,0.0,0.39389763245593534,0.7753274659481092,4,1.5,0.8928571428571429,2.25,1.5483870967741935,0.8660714285714286,1,gaus,7.25,7.0,4.5591352563522705,8,0.5178571428571429,1.0,0.33749999999999997,1,1.0,1
smoothed,gaus4,20.949971913595043,0.6313345447203715,663.0681530263026,-41.77651744561645,273,127,61506.620137968006,,False,14.056789755071351,384338.8574302288,0.017976246709360533,3.4388162142787854e-06,0.40716576954303746,4,55536.3160898333,4219.525675493773,115315.64115570829,"[29, 58, 229, 248]","[115315.64115570829, 7967.275343929097, 94642.82218420204, 4219.525675493773]","[0, 50, 148, 242]","[148, 148, 272, 272]",0.05,20,1354714270823.2476,113276.6302684656,-113276.6302684656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014718818,,,112704.29693513227,0.0,-18.0,,0.0,4176.859008827106,,,55261.599423166634,,,,,,,,,,,10.0,,,,0.0,-4.5,55261.599423166634,216650.93102599986,55261.59942316664,,,,,,,114743.30782237496,112704.29693513227,0.0,-18.0,,,,,,16.0,,0.33369350796803254,0.04806326846231643,0.38798536653127136,0.39307230959305994,0.8226163294860847,0.23953579345416642,0.7895440394044162,0.15970898368081882,,0.9999999999999999,0.8039177096983654,0.8039177096983654,0.8039177096983656,0.8039177096983655,0.6126027363845945,1.0,,0.0,0.5094339622641509,0.24487792835308958,0.24487792835308958,0.0,2.2806807293376594,0.9036272468364298,2,1.4306780990032002,0.672395225800218,7,0,0,0.568955282845699,0.9127941762688546,3,1,0.11111111111111112,0.39122189426696524,0.770060683061754,5,2.217355782608345,0.841617444099404,4.25,3.400809716599191,0.7690230077639877,3,gaus,7.25,7.0,4.5591352563522705,8,0.5178571428571429,1.0,0.33749999999999997,1,2.5,2
smoothed,mexh,22.54485012918636,0.6988549508234547,1693.8013706528602,-48.70078987903831,273,127,151194.81755775187,-554803.4553300029,False,14.092359547734937,398848.03410467476,0.01707020216302376,1.0644418312457708e-06,0.1989073107241338,7,31791.61289292466,37.81996383686783,174322.13042909163,"[47, 70, 103, 112, 181, 197, 214]","[910.3427522669954, 174322.13042909163, 1109.5319231334142, 37.81996383686783, 3664.1038638672035, 757.8697387722495, 41739.49157950426]","[0, 0, 101, 111, 149, 193, 149]","[48, 272, 272, 149, 193, 198, 272]",0.05,30,6659067026203.366,212095.5731562713,-212095.5731562713,0.4945054945054945,41369098.193266265,0.010496615770789907,0.04188710764027344,60827197.34280221,12775428353532.025,19.0,5319364.720979543,0.007326007326007326,"[0.0, 0.003663003663003663, 0.007326007326007326, 0.010989010989010988, 0.014652014652014652, 0.018315018315018316, 0.021978021978021976, 0.02564102564102564, 0.029304029304029304, 0.03296703296703297, 0.03663003663003663, 0.040293040293040296, 0.04395604395604395, 0.047619047619047616, 0.05128205128205128, 0.054945054945054944, 0.05860805860805861, 0.06227106227106227, 0.06593406593406594, 0.0695970695970696, 0.07326007326007326, 0.07692307692307693, 0.08058608058608059, 0.08424908424908426, 0.0879120879120879, 0.09157509157509157, 0.09523809523809523, 0.0989010989010989, 0.10256410256410256, 0.10622710622710622, 0.10989010989010989, 0.11355311355311355, 0.11721611721611722, 0.12087912087912088, 0.12454212454212454, 0.1282051282051282, 0.13186813186813187, 0.13553113553113552, 0.1391941391941392, 0.14285714285714285, 0.14652014652014653, 0.15018315018315018, 0.15384615384615385, 0.1575091575091575, 0.16117216117216118, 0.16483516483516483, 0.1684981684981685, 0.17216117216117216, 0.1758241758241758, 0.1794871794871795, 0.18315018315018314, 0.18681318681318682, 0.19047619047619047, 0.19413919413919414, 0.1978021978021978, 0.20146520146520147, 0.20512820512820512, 0.2087912087912088, 0.21245421245421245, 0.21611721611721613, 0.21978021978021978, 0.22344322344322345, 0.2271062271062271, 0.23076923076923078, 0.23443223443223443, 0.23809523809523808, 0.24175824175824176, 0.2454212454212454]","[41369098.193266265, 4008424.2669529985, 5319364.720979543, 2073253.0852762, 1366156.107861618, 1064945.4617567926, 761730.646174056, 600810.009940877, 415264.6001095286, 284162.47092285636, 272581.2575195156, 359075.4827251908, 76313.25538411524, 103935.97578098351, 119730.44069600651, 134636.80593257784, 172361.54565785557, 166108.75082782566, 131571.71569699992, 104810.53260761144, 106011.92254573992, 69518.07661382438, 95506.54853392155, 38936.87146561933, 30835.055869646872, 59671.62698992117, 47501.50352668856, 81096.09795754809, 33596.02219174526, 30948.164234325788, 48227.88852117272, 27511.117823476714, 22119.218691609774, 57441.43969552674, 33685.99895963432, 28824.308537655594, 28510.031516603114, 17864.514277971164, 34293.071504347456, 19514.757178363252, 16031.264793230379, 21849.409236620133, 18049.792542990508, 22135.56782155129, 9856.367989816503, 16474.365411700914, 10921.301716777794, 29643.66484985945, 21464.961274737558, 15675.631818641588, 17354.54081574342, 12771.849650509133, 14783.657026458379, 19903.79308035267, 10724.717953455292, 10272.776436817854, 7568.068604978141, 6238.532370148477, 4493.248781801378, 26628.93592402984, 19281.40929742937, 12138.256515702094, 15215.814532064986, 5141.134552497804, 23986.546237178987, 23005.283918281984, 9816.909422543022, 4917.9938330578025]",3.0,0.7,123487.82218978474,15.0,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014718818,0.0,0.0,211523.23982293796,0.0,-3.0,,0.0,4.846702829798829,,5311619.246038321,31516.89622625799,,,,,0.08903957601216135,,,12775364724150.445,,,0.0,0.0,41276185.193266265,60533944.96429189,0.0,-3.0,31516.89622625799,217046.95691713926,31528.44290325699,,,,123262.55552311808,1.0,,173749.7970957583,211523.23982293796,0.0,-7.5,,0.054945054945054944,0.0,,,13.0,0.08566079019844124,1.0,0.011000109385714014,0.0,0.4394209235441743,1.0,0.5447907158690832,0.3848228026543412,0.16779347298603298,0.0,0.0008773892823362509,0.4285190057133457,0.4285190057133457,0.42870155621923384,0.8054829809616593,0.9779692637788644,0.7272727272727274,,0.375,0.5660377358490566,0.6112582320355953,0.6112582320355953,0.9999999999999999,2.107227366756975,0.8349033862508126,3,1.4619732911915846,0.6871034525023889,5,0,0,0.5800746774051466,0.9306333965090365,2,0,0.0,0.39420311382659384,0.7759287594758979,3,1.2583057392117916,0.9101210186277292,3.25,2.9268292682926833,0.838989080742436,2,mexh,2.0,2.0,,1,0.14285714285714285,,,5,2.75,3
smoothed,gaus6,20.896450063534342,0.6240085373943641,575.4582193722539,-40.76554327956308,273,127,56011.64408913597,,False,13.936123984024768,428032.2516127102,0.019817666249923108,2.882178712828755e-06,0.4105787103894438,6,34807.02119190738,5.283228729866096,106141.57078433875,"[24, 58, 103, 122, 229, 248]","[106141.57078433875, 8847.492750268284, 997.9753404296753, 5.283228729866096, 86069.79748473279, 6780.007562944884]","[0, 50, 101, 121, 148, 242]","[148, 148, 148, 148, 272, 272]",0.05,20,1072585289804.4031,98547.80952589438,-98547.80952589438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014718818,,,97975.47619256105,0.0,-12.5,,0.0,37.38343793680056,,,34532.30452524071,,,,,,,,,,,10.0,,,,0.0,-3.5,34532.30452524071,203347.79381811092,34558.099004552976,,,,,,,105569.23745100542,97975.47619256105,0.0,-17.0,,,,,,14.0,,0.29287054217956726,0.039374350483892415,0.4446329329205709,0.23584082690642588,0.8166635851801863,0.2064154387795018,0.7961766134095545,0.18405487083228705,,0.008669357603619917,0.4761919691543526,0.4761919691543526,0.47659977438247,0.7513377677070651,0.5557971498307452,0.8181818181818182,,0.03571428571428571,0.5471698113207547,0.1902694731434929,0.1902694731434929,0.36666666666666664,1.6198656394243056,0.6418060665698755,6,1.3673642028032238,0.6426387337134685,8,0,0,0.4077549596669263,0.6541750533840318,4,1,0.11111111111111112,0.37144808953094266,0.7311389616425521,8,1.9148542155126762,0.8632246988919516,6.5,6.0,0.6994694923031186,4,gaus,7.25,7.0,4.5591352563522705,8,0.5178571428571429,1.0,0.33749999999999997,1,3.25,4
smoothed,gaus8,20.71153126356771,0.6278157538000058,471.0830931442119,-38.9297756599375,273,127,45137.34754102884,,False,13.755130236865078,361196.82549289434,0.02606197449498564,2.60668719880294e-06,0.4335824491841663,7,28924.082774470004,778.7910394805294,98012.61746100968,"[22, 58, 104, 123, 181, 229, 249]","[98012.61746100968, 11137.750233538682, 3861.380605518156, 778.7910394805294, 1259.3436347731604, 78536.89957290047, 8881.796874069347]","[0, 50, 100, 120, 148, 148, 242]","[148, 148, 148, 148, 189, 272, 272]",0.05,20,703644070147.5327,84507.88176649575,-84507.88176649575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014718818,,,83935.54843316242,0.0,-12.0,,0.0,736.1243728138628,,,28649.366107803336,,,,,,,,,,,10.0,,,,0.0,-3.0,28649.366107803336,196974.24608795668,28649.366107803336,,,,,,,97440.28412767635,83935.54843316242,0.0,-16.5,,,,,,13.0,,0.212083832280921,0.03507402367715275,0.5474958661189819,0.0,0.7960967637361126,0.2236275916025558,0.840881167873638,0.14681428166593358,,0.17600536139874443,0.38318396483374295,0.38318396483374295,0.383183964833743,0.7261466594223545,0.5054628987395762,0.7272727272727274,,0.053571428571428575,0.5660377358490566,0.1382151519187748,0.1382151519187748,0.39999999999999997,1.5016280239696067,0.5949592065287235,8,1.2852224747837186,0.6040334696797373,10,0,0,0.38170658413272207,0.6123847647519215,9,1,0.11111111111111112,0.34470363531385634,0.6784965789325762,10,0.9574271077563381,0.9316123494459758,9.25,9.171974522292993,0.635449031865845,5,gaus,7.25,7.0,4.5591352563522705,8,0.5178571428571429,1.0,0.33749999999999997,1,4.0,5
smoothed,morl,19.83484244667906,0.6580139021083903,346.97758362934735,-33.618574870565595,273,127,22724.984828941124,,False,13.821111032457123,153104.12332945236,0.03729267308162072,5.312988140126198e-07,0.515460640241789,12,17220.471749353233,20.599406392810124,78195.59987033991,"[21, 60, 69, 114, 124, 161, 177, 197, 228, 241, 252, 262]","[78195.59987033991, 20.599406392810124, 18188.04304448217, 3008.6436349933747, 17263.05628399581, 304.6360438365482, 18692.71669038542, 842.8670852995128, 53616.42584134419, 250.55621575510304, 15174.275673710661, 1088.2412017032766]","[0, 50, 50, 99, 99, 148, 148, 195, 148, 240, 242, 258]","[148, 61, 148, 119, 148, 163, 195, 198, 272, 242, 272, 272]",0.05,30,208566698559.3305,61734.070806472286,-61734.070806472286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014718818,,,61161.73747313895,0.0,-5.0,,0.0,22.067260273856533,,,16945.755082686566,,,,,,,,,,,0.0,,,,0.0,8.5,16945.755082686566,201151.32765890544,16952.4551816211,,,,,,,77623.26653700658,61161.73747313895,0.0,-0.5,,,,,,8.0,,0.04557917273309592,0.0026779321421022545,0.8450965461614462,0.08597515459273009,0.6985907104726327,0.36015125831268746,0.9999999999999999,0.030865371339655723,,0.005001405955726077,0.19815236539283596,0.19815236539283596,0.19825829253101654,0.7426563520806525,0.3827564813679497,0.2727272727272728,,0.6249999999999999,1.0,0.053779156838209996,0.053779156838209996,0.8666666666666666,1.2090116506655517,0.47902183555580596,11,1.4702246435530457,0.6909814526885296,4,0,0,0.38307745964928136,0.6145841066433373,8,1,0.11111111111111112,0.37806146266373825,0.7441563788848182,7,2.886751345948129,0.7938034752894194,7.5,6.570666666666666,0.6290445947875669,6,morl,6.0,6.0,,1,0.42857142857142855,,,6,6.0,6
smoothed,fbsp,19.16612902228577,0.6060396296616769,850.8811785513167,-44.8720495616293,273,127,89737.96226517227,-501411.9421841662,True,14.131207776803791,593509.1935315471,0.015091619507706329,3.59742647832432e-07,0.2448515863487266,15,15307.447726976123,1.5337249411677476,110576.6466913756,"[26, 36, 45, 58, 104, 114, 123, 148, 176, 188, 204, 226, 236, 250, 259]","[110576.6466913756, 1.5337249411677476, 2501.4454158664303, 10664.952054325782, 638.5492188706521, 1051.0844073890803, 1980.1097646474364, 28.185932344717003, 274.94423021868715, 1496.8828190578424, 38.03768156591104, 94375.24465536013, 995.958510743556, 4391.535135788319, 596.6056621465104]","[0, 35, 44, 48, 102, 113, 121, 147, 147, 147, 147, 147, 235, 242, 258]","[147, 147, 48, 147, 147, 147, 147, 149, 177, 190, 205, 272, 272, 272, 272]",0.05,30,2763581462374.2183,177760.07676811804,-177760.07676811804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014718818,,,177187.7434347847,0.0,-12.5,,0.0,41.13294172549891,,,15032.731060309456,,,,,,,,,,,0.0,,,,0.0,-3.5,15032.731060309456,224117.3825713085,15058.563415129214,,,,,,,110004.31335804227,177187.7434347847,0.0,10.0,,,,,,5.0,,0.5434282008182917,0.0,0.21453448426333585,0.4900414483480797,0.6242158518901972,0.12517929325857358,0.474109087388355,0.27625834985936026,0.2351884735162741,0.009567296952666143,0.16790786274577515,0.16790786274577515,0.16831626677760497,0.8334284621621058,0.5832590155143048,0.0,,1.0,0.5471698113207547,0.48395622670991867,0.48395622670991867,0.36666666666666664,1.2840863307541277,0.5087671329150146,9,1.2931718825316527,0.6077695608531285,9,0,0,0.40101130819212416,0.6433559855616918,6,0,0.0,0.33143946548249636,0.6523880818615658,11,2.0615528128088303,0.8527462276565121,8.75,8.336842105263159,0.613873113828256,7,fbsp,7.0,7.0,,1,0.5,,,4,6.25,7
smoothed,cgau8,15.15782921715357,0.6876640419947506,548.0982949620065,-36.674673350699585,273,127,36568.88060963013,-421349.6389269324,True,14.18325257986179,265503.7288102533,0.03393112225001153,6.442266772460853e-05,0.3258710933791181,7,21189.94876289059,1478.8253937295067,65672.0691021537,"[22, 65, 113, 123, 181, 229, 249]","[65672.0691021537, 10988.835215179077, 5673.259578013789, 1478.8253937295067, 6947.835809516512, 48847.18215312251, 8721.63408851903]","[0, 50, 100, 120, 148, 148, 242]","[148, 148, 148, 148, 193, 272, 272]",0.05,30,422832714399.7353,73604.79615866799,-73604.79615866799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014718818,,,73032.46282533466,0.0,-12.0,,0.0,1436.15872706284,,,20915.232096223925,,,,,,,,,,,0.0,,,,0.0,-3.0,20915.232096223925,142835.3080069008,20915.232096223925,,,,,,,65099.73576882037,73032.46282533466,0.0,-16.5,,,,,,13.0,,0.1484274615721836,1.0,0.6738552351975328,0.5578575446607943,0.17840944171802764,0.4941974181770764,0.631559187001044,0.0934942460724477,0.5878612070616449,0.3436511160874037,0.2609089521575951,0.2609089521575951,0.26090895215759513,0.5121653872390957,0.30521112993570493,0.7272727272727274,,0.053571428571428575,0.5660377358490566,0.09779096097587373,0.09779096097587373,0.39999999999999997,1.2185880420969462,0.4828160922934827,10,1.839819696104471,0.8646850614794288,2,0,0,0.3238515252816625,0.5195659398298562,11,0,0.0,0.48507352682897226,0.9547933203099206,2,4.924428900898052,0.648255078507282,6.25,3.3587786259541983,0.6009132535393553,8,cgau,8.0,8.0,,1,0.5714285714285714,,,2,6.5,8
smoothed,gaus3,21.054986251709188,0.6417467047388308,651.2739444581025,-42.2569441208598,273,127,60337.79761376396,,False,13.925409639184661,559282.3425047332,0.015728082045840745,2.7385134312792827e-06,0.06097024479446715,4,35843.226062332906,355.28241108245857,136043.86220603273,"[48, 94, 106, 187]","[858.5858007066745, 136043.86220603273, 355.28241108245857, 6115.173831509768]","[3, 3, 103, 173]","[51, 201, 201, 201]",0.05,30,1503462325659.3706,189210.51334917036,-189210.51334917036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014718818,,,188638.18001583702,0.0,-18.0,,0.0,312.61574441579194,,,35568.50939566624,,,,,,,,,,,0.0,,,,0.0,-18.0,35568.50939566624,137878.57091599828,35568.50939566624,,,,,,,135471.5288726994,188638.18001583702,0.0,-18.0,,,,,,16.0,,0.3250101576687149,0.03713178535941056,0.3610657845133847,0.2218796819138205,0.834296110781718,0.28660842352327587,0.11676137440149759,0.25718720493596986,,0.07458259093896559,0.49257414762147916,0.49257414762147916,0.4925741476214793,0.4925741476214792,0.7409513000337464,1.0,,0.0,0.0,0.52640977164033,0.52640977164033,0.0,1.6930181426247657,0.6707897792903412,5,1.117592751108535,0.5252502507432523,13,0,0,0.4032208353949407,0.6469008046781451,5,1,0.11111111111111112,0.29943700983166843,0.5893961245624854,12,4.349329450233296,0.6893336106976218,8.75,7.139588100686499,0.5321668053488109,9,gaus,7.25,7.0,4.5591352563522705,8,0.5178571428571429,1.0,0.33749999999999997,1,7.0,9
smoothed,cmor,19.006349930421205,0.6285656600617231,559.2247757287115,-40.31035734649621,273,127,53788.948735614926,-455076.52401247085,True,14.220710930723826,169325.67374957807,0.014976506559501938,2.3424349215210813e-06,0.2521781950961737,8,16018.057251778006,16.360228217763506,61779.932319020736,"[29, 39, 64, 104, 177, 186, 228, 248]","[61779.932319020736, 189.4061585525924, 6748.328617559593, 1338.9622044024509, 16.360228217763506, 511.97243060104665, 54838.540215424466, 2720.9558404454]","[0, 38, 49, 101, 148, 148, 148, 242]","[148, 148, 148, 148, 178, 188, 272, 272]",0.05,30,971210808685.2133,95495.16565126435,-95495.16565126435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014718818,,,94922.83231793102,0.0,-16.0,,0.0,26.30643844890315,,,15743.340585111338,,,,,,,,,,,0.0,,,,0.0,-2.5,15743.340585111338,122650.12468089072,15757.733861390232,,,,,,,61207.5989856874,94922.83231793102,0.0,-16.0,,,,,,12.0,,0.2763578193635586,0.03094913745060025,0.470138209146907,0.606667012283226,0.6064450895152104,0.22701786412830907,0.48834732851559387,0.03990399247082378,0.43929499958106344,0.006016613595325175,0.17914244809467803,0.17914244809467803,0.1793700027293428,0.4323845241404285,0.28111112808661576,0.6363636363636365,,0.07142857142857142,0.5849056603773585,0.17895151570398354,0.17895151570398354,0.1333333333333333,0.9382754305420368,0.3717535879391562,12,1.4586567373099262,0.6855447266103172,6,0,0,0.2534251164709946,0.40657847358052485,13,0,0.0,0.3539023836061435,0.6966029132075133,9,3.1622776601683795,0.7741230242736872,10.0,9.131707317073172,0.5299186549939865,10,cmor,10.0,10.0,,1,0.7142857142857143,,,3,8.25,10
